id,season_played,type,W,L,ERA,G,GS,SV,IP,SO,WHIP
627500,2 Seasons,career,1.0,0.0,9.00,3.0,2.0,0.0,8.0,11.0,1.38
534737,2016,most recent,1.0,6.0,6.28,19.0,9.0,0.0,67.1,50.0,NA
534737,1 Season,career,1.0,6.0,6.28,19.0,9.0,0.0,67.1,50.0,1.65
133460,2010,most recent,0.0,1.0,10.29,6.0,0.0,0.0,7.0,6.0,NA
133460,12 Seasons,career,113.0,89.0,4.51,311.0,266.0,0.0,1661.1,1192.0,1.49
607391,2020,most recent,1.0,2.0,4.80,9.0,6.0,0.0,30.0,29.0,NA
607391,2 Seasons,career,2.0,3.0,5.05,18.0,6.0,0.0,46.1,40.0,1.62
408310,2011,most recent,4.0,1.0,6.88,32.0,0.0,0.0,35.1,33.0,NA
408310,9 Seasons,career,35.0,46.0,4.40,477.0,25.0,16.0,630.0,548.0,1.36
346871,2012,most recent,4.0,11.0,5.65,18.0,18.0,0.0,94.0,20.0,NA
346871,11 Seasons,career,76.0,79.0,4.60,256.0,224.0,0.0,1406.1,578.0,1.47
446209,2011,most recent,6.0,3.0,4.44,28.0,8.0,1.0,75.0,66.0,NA
446209,5 Seasons,career,27.0,27.0,4.16,88.0,67.0,1.0,417.2,239.0,1.31
516910,2016,most recent,0.0,0.0,0.00,1.0,0.0,0.0,4.0,3.0,NA
516910,3 Seasons,career,6.0,6.0,4.50,33.0,15.0,0.0,114.0,75.0,1.38
504379,2020,most recent,0.0,0.0,40.50,2.0,0.0,0.0,1.1,1.0,NA
504379,10 Seasons,career,40.0,46.0,4.71,364.0,82.0,9.0,720.1,668.0,1.43
430675,2013,most recent,0.0,1.0,3.38,4.0,0.0,0.0,2.2,1.0,NA
430675,6 Seasons,career,2.0,10.0,7.42,64.0,5.0,0.0,83.2,63.0,2.02
489039,2015,most recent,0.0,0.0,1.13,11.0,0.0,0.0,8.0,8.0,NA
489039,3 Seasons,career,0.0,1.0,3.63,27.0,0.0,0.0,22.1,23.0,1.12
594577,2020,most recent,2.0,0.0,2.10,29.0,0.0,2.0,30.0,43.0,NA
594577,5 Seasons,career,5.0,3.0,5.69,102.0,1.0,3.0,110.2,113.0,1.48
493247,2018,most recent,0.0,1.0,4.45,39.0,0.0,0.0,28.1,23.0,NA
493247,12 Seasons,career,24.0,10.0,3.10,499.0,0.0,4.0,418.2,324.0,1.31
501957,2018,most recent,1.0,5.0,10.46,7.0,7.0,0.0,26.2,13.0,NA
501957,10 Seasons,career,74.0,60.0,4.57,210.0,205.0,0.0,1145.0,847.0,1.38
501874,2011,most recent,0.0,0.0,6.75,6.0,0.0,0.0,6.2,7.0,NA
501874,4 Seasons,career,0.0,3.0,4.83,29.0,0.0,0.0,31.2,33.0,1.61
467099,2012,most recent,4.0,1.0,2.77,39.0,0.0,1.0,52.0,46.0,NA
467099,3 Seasons,career,4.0,3.0,4.00,78.0,0.0,1.0,78.2,65.0,1.42
282332,2019,most recent,5.0,8.0,4.95,23.0,22.0,0.0,107.1,107.0,NA
282332,19 Seasons,career,251.0,161.0,3.74,561.0,560.0,0.0,3577.1,3093.0,1.26
444427,2011,most recent,0.0,0.0,2.84,6.0,0.0,0.0,6.1,0.0,NA
444427,2 Seasons,career,1.0,1.0,4.66,49.0,0.0,0.0,67.2,33.0,1.68
543551,2012,most recent,0.0,0.0,3.86,4.0,0.0,0.0,4.2,2.0,NA
543551,1 Season,career,0.0,0.0,3.86,4.0,0.0,0.0,4.2,2.0,2.14
459932,2014,most recent,0.0,0.0,4.50,1.0,0.0,0.0,2.0,1.0,NA
459932,4 Seasons,career,3.0,7.0,5.35,96.0,0.0,2.0,106.0,87.0,1.68
518526,2015,most recent,0.0,0.0,7.36,4.0,0.0,0.0,3.2,5.0,NA
518526,4 Seasons,career,1.0,2.0,5.40,34.0,0.0,0.0,46.2,34.0,1.50
430588,2010,most recent,2.0,4.0,6.00,40.0,1.0,0.0,42.0,38.0,NA
430588,4 Seasons,career,8.0,11.0,4.61,99.0,19.0,0.0,185.2,143.0,1.41
430673,2014,most recent,0.0,0.0,0.00,1.0,0.0,0.0,1.0,2.0,NA
430673,9 Seasons,career,23.0,21.0,3.42,424.0,0.0,9.0,434.2,364.0,1.29
593576,2020,most recent,2.0,2.0,4.57,24.0,0.0,5.0,21.2,27.0,NA
593576,7 Seasons,career,17.0,22.0,3.38,331.0,0.0,72.0,333.1,422.0,1.20
434628,2018,most recent,4.0,14.0,6.02,39.0,18.0,0.0,127.0,92.0,NA
434628,13 Seasons,career,96.0,114.0,4.62,377.0,298.0,4.0,1810.1,1428.0,1.37
501822,2018,most recent,3.0,3.0,4.95,34.0,0.0,0.0,36.1,30.0,NA
501822,8 Seasons,career,12.0,18.0,4.65,250.0,0.0,5.0,265.1,266.0,1.41
647336,2020,most recent,0.0,1.0,3.95,3.0,3.0,0.0,13.2,8.0,NA
647336,3 Seasons,career,15.0,6.0,2.86,37.0,37.0,0.0,214.0,171.0,1.16
150438,2012,most recent,0.0,1.0,5.68,4.0,0.0,0.0,6.1,2.0,NA
150438,11 Seasons,career,81.0,89.0,4.82,257.0,215.0,0.0,1350.2,865.0,1.42
407924,2012,most recent,1.0,3.0,6.46,45.0,0.0,1.0,47.1,46.0,NA
407924,6 Seasons,career,13.0,13.0,3.99,233.0,0.0,9.0,248.0,219.0,1.42
592789,2019,most recent,10.0,8.0,4.28,32.0,32.0,0.0,197.2,202.0,NA
592789,5 Seasons,career,47.0,30.0,3.31,119.0,118.0,0.0,716.0,775.0,1.16
668678,2020,most recent,3.0,2.0,2.75,12.0,12.0,0.0,72.0,82.0,NA
668678,2 Seasons,career,6.0,8.0,2.78,27.0,27.0,0.0,152.0,178.0,1.17
445612,2015,most recent,2.0,2.0,4.06,38.0,0.0,0.0,37.2,25.0,NA
445612,7 Seasons,career,11.0,17.0,3.47,264.0,0.0,9.0,251.2,213.0,1.21
458657,2010,most recent,1.0,3.0,5.11,5.0,5.0,0.0,24.2,11.0,NA
458657,1 Season,career,1.0,3.0,5.11,5.0,5.0,0.0,24.2,11.0,1.62
580792,2020,most recent,0.0,2.0,9.00,17.0,1.0,1.0,11.0,13.0,NA
580792,6 Seasons,career,4.0,8.0,4.19,158.0,1.0,1.0,152.2,184.0,1.34
642233,2020,most recent,2.0,0.0,1.54,24.0,0.0,0.0,23.1,19.0,NA
642233,2 Seasons,career,2.0,1.0,1.80,34.0,0.0,0.0,35.0,26.0,1.26
572947,2014,most recent,0.0,1.0,6.75,1.0,1.0,0.0,4.0,2.0,NA
572947,2 Seasons,career,0.0,1.0,7.27,2.0,2.0,0.0,8.2,6.0,2.08
643493,2019,most recent,3.0,0.0,4.40,14.0,2.0,0.0,47.0,39.0,NA
643493,3 Seasons,career,12.0,8.0,4.87,67.0,10.0,5.0,199.2,147.0,1.36
593334,2019,most recent,18.0,4.0,4.03,27.0,24.0,0.0,143.0,153.0,NA
593334,3 Seasons,career,20.0,11.0,4.52,55.0,38.0,0.0,243.0,273.0,1.23
502190,2019,most recent,12.0,11.0,4.29,32.0,32.0,0.0,197.0,127.0,NA
502190,10 Seasons,career,105.0,98.0,4.05,301.0,296.0,0.0,1829.0,1231.0,1.28
444874,2011,most recent,0.0,0.0,2.70,7.0,0.0,0.0,6.2,12.0,NA
444874,1 Season,career,0.0,0.0,2.70,7.0,0.0,0.0,6.2,12.0,1.35
503449,2019,most recent,2.0,4.0,5.80,42.0,0.0,2.0,40.1,24.0,NA
503449,8 Seasons,career,50.0,56.0,4.52,211.0,120.0,16.0,779.1,570.0,1.46
622795,2019,most recent,1.0,0.0,5.79,3.0,0.0,0.0,4.2,8.0,NA
622795,4 Seasons,career,3.0,3.0,6.23,20.0,5.0,0.0,47.2,33.0,1.57
502272,2017,most recent,0.0,1.0,12.75,10.0,0.0,0.0,12.0,10.0,NA
502272,8 Seasons,career,17.0,18.0,4.42,303.0,0.0,1.0,289.0,251.0,1.20
447744,2014,most recent,0.0,0.0,12.27,8.0,0.0,1.0,3.2,4.0,NA
447744,5 Seasons,career,7.0,7.0,5.13,103.0,3.0,2.0,140.1,147.0,1.33
453184,2014,most recent,0.0,0.0,11.57,2.0,0.0,0.0,2.1,2.0,NA
453184,5 Seasons,career,9.0,11.0,4.74,99.0,22.0,1.0,222.1,169.0,1.39
429781,2015,most recent,0.0,3.0,6.56,5.0,5.0,0.0,23.1,14.0,NA
429781,13 Seasons,career,76.0,98.0,4.62,358.0,221.0,0.0,1428.2,906.0,1.43
430618,2012,most recent,0.0,0.0,1.80,13.0,0.0,0.0,10.0,4.0,NA
430618,4 Seasons,career,5.0,4.0,3.23,92.0,1.0,0.0,106.0,66.0,1.32
518771,2015,most recent,2.0,1.0,3.67,26.0,0.0,0.0,27.0,15.0,NA
518771,1 Season,career,2.0,1.0,3.67,26.0,0.0,0.0,27.0,15.0,1.59
474039,2017,most recent,0.0,0.0,0.00,1.0,0.0,0.0,0.2,1.0,NA
474039,5 Seasons,career,4.0,2.0,4.31,85.0,0.0,0.0,94.0,60.0,1.30
543359,2019,most recent,1.0,2.0,13.50,8.0,0.0,0.0,4.2,9.0,NA
543359,8 Seasons,career,17.0,20.0,3.10,390.0,1.0,2.0,348.2,281.0,1.43
329092,2015,most recent,1.0,0.0,3.95,71.0,0.0,1.0,27.1,22.0,NA
329092,15 Seasons,career,16.0,14.0,3.90,672.0,0.0,7.0,408.0,348.0,1.29
554432,2015,most recent,0.0,0.0,4.91,2.0,0.0,0.0,3.2,2.0,NA
554432,4 Seasons,career,3.0,4.0,3.31,46.0,6.0,0.0,100.2,51.0,1.25
433584,2016,most recent,1.0,1.0,8.00,2.0,2.0,0.0,9.0,6.0,NA
433584,11 Seasons,career,71.0,99.0,4.60,270.0,219.0,1.0,1358.1,833.0,1.41
643414,2017,most recent,0.0,0.0,9.00,1.0,1.0,0.0,4.0,2.0,NA
643414,1 Season,career,0.0,0.0,9.00,1.0,1.0,0.0,4.0,2.0,2.00
447714,2017,most recent,0.0,0.0,7.85,22.0,0.0,0.0,18.1,15.0,NA
447714,12 Seasons,career,23.0,15.0,3.70,496.0,0.0,1.0,416.1,318.0,1.35
518420,2015,most recent,0.0,1.0,7.30,6.0,0.0,0.0,12.1,12.0,NA
518420,5 Seasons,career,9.0,15.0,5.27,59.0,34.0,0.0,228.2,164.0,1.55
112020,2012,most recent,0.0,2.0,3.71,3.0,3.0,0.0,17.0,12.0,NA
112020,15 Seasons,career,144.0,94.0,3.76,350.0,332.0,0.0,2219.1,1697.0,1.28
500909,2013,most recent,0.0,0.0,1.93,3.0,0.0,0.0,4.2,6.0,NA
500909,1 Season,career,0.0,0.0,1.93,3.0,0.0,0.0,4.2,6.0,2.14
217096,2015,most recent,0.0,0.0,10.29,3.0,2.0,0.0,7.0,2.0,NA
217096,15 Seasons,career,165.0,143.0,4.04,433.0,421.0,0.0,2576.2,1885.0,1.34
434622,2017,most recent,6.0,11.0,6.81,31.0,25.0,0.0,142.2,139.0,NA
434622,12 Seasons,career,114.0,117.0,4.34,329.0,315.0,1.0,1870.0,1720.0,1.39
543779,2017,most recent,1.0,1.0,4.81,46.0,0.0,1.0,39.1,43.0,NA
543779,5 Seasons,career,18.0,10.0,3.04,276.0,0.0,10.0,245.2,286.0,1.22
543380,2017,most recent,0.0,0.0,13.50,1.0,0.0,0.0,0.2,1.0,NA
543380,3 Seasons,career,9.0,13.0,4.54,30.0,27.0,0.0,146.2,126.0,1.38
430101,2010,most recent,0.0,1.0,6.52,9.0,0.0,0.0,9.2,6.0,NA
430101,7 Seasons,career,20.0,15.0,2.89,314.0,0.0,128.0,330.1,298.0,1.21
488722,2011,most recent,0.0,1.0,7.27,25.0,0.0,0.0,17.1,18.0,NA
488722,2 Seasons,career,1.0,3.0,4.41,71.0,0.0,0.0,51.0,59.0,1.47
553883,2016,most recent,0.0,0.0,3.18,1.0,0.0,0.0,5.2,4.0,NA
553883,1 Season,career,0.0,0.0,3.18,1.0,0.0,0.0,5.2,4.0,1.06
446099,2018,most recent,4.0,1.0,5.27,50.0,1.0,0.0,54.2,54.0,NA
446099,10 Seasons,career,38.0,34.0,3.87,543.0,1.0,144.0,525.1,589.0,1.41
614179,2020,most recent,0.0,0.0,2.25,5.0,0.0,0.0,4.0,5.0,NA
614179,4 Seasons,career,1.0,4.0,5.11,52.0,1.0,0.0,49.1,47.0,1.84
502281,2015,most recent,0.0,0.0,0.00,2.0,0.0,0.0,1.1,2.0,NA
502281,1 Season,career,0.0,0.0,0.00,2.0,0.0,0.0,1.1,2.0,2.25
543242,2016,most recent,0.0,0.0,10.80,1.0,0.0,0.0,1.2,2.0,NA
543242,2 Seasons,career,1.0,1.0,5.10,40.0,1.0,0.0,65.1,55.0,1.50
523989,2017,most recent,0.0,1.0,4.70,9.0,0.0,0.0,7.2,12.0,NA
523989,7 Seasons,career,26.0,30.0,4.49,98.0,70.0,0.0,421.1,356.0,1.39
641778,2020,most recent,0.0,2.0,13.09,4.0,2.0,0.0,11.0,12.0,NA
641778,3 Seasons,career,14.0,19.0,4.75,57.0,54.0,0.0,272.2,250.0,1.50
641712,2020,most recent,3.0,2.0,2.77,8.0,8.0,0.0,39.0,31.0,NA
641712,3 Seasons,career,23.0,10.0,3.17,67.0,40.0,1.0,241.0,186.0,1.34
518748,2020,most recent,0.0,0.0,17.36,4.0,0.0,0.0,4.2,6.0,NA
518748,8 Seasons,career,20.0,23.0,5.14,310.0,19.0,4.0,360.2,367.0,1.42
622259,2019,most recent,1.0,3.0,5.65,51.0,1.0,1.0,51.0,72.0,NA
622259,2 Seasons,career,1.0,3.0,5.14,73.0,1.0,1.0,70.0,99.0,1.23
595881,2019,most recent,5.0,10.0,5.08,24.0,22.0,0.0,117.0,113.0,NA
595881,2 Seasons,career,5.0,11.0,5.27,26.0,24.0,0.0,124.2,122.0,1.52
608344,2020,most recent,0.0,1.0,17.18,3.0,0.0,0.0,3.2,4.0,NA
608344,2 Seasons,career,2.0,2.0,6.75,19.0,3.0,1.0,45.1,35.0,1.54
434438,2014,most recent,0.0,1.0,4.76,1.0,1.0,0.0,5.2,4.0,NA
434438,6 Seasons,career,7.0,12.0,6.02,44.0,24.0,0.0,161.1,114.0,1.62
543118,2020,most recent,0.0,2.0,5.73,11.0,0.0,2.0,11.0,7.0,NA
543118,6 Seasons,career,10.0,10.0,4.27,196.0,0.0,5.0,204.1,228.0,1.31
596331,2016,most recent,0.0,0.0,2.30,14.0,0.0,0.0,15.2,8.0,NA
596331,2 Seasons,career,0.0,0.0,3.66,18.0,0.0,0.0,19.2,10.0,1.37
592499,2020,most recent,0.0,0.0,5.40,2.0,0.0,0.0,3.1,5.0,NA
592499,3 Seasons,career,0.0,3.0,5.16,19.0,4.0,0.0,52.1,41.0,1.78
605317,2015,most recent,0.0,0.0,18.00,4.0,0.0,0.0,5.0,6.0,NA
605317,1 Season,career,0.0,0.0,18.00,4.0,0.0,0.0,5.0,6.0,3.20
122620,2010,most recent,0.0,0.0,5.40,2.0,0.0,0.0,1.2,1.0,NA
122620,18 Seasons,career,36.0,45.0,4.52,740.0,27.0,9.0,856.1,775.0,1.37
449097,2016,most recent,2.0,4.0,4.37,37.0,0.0,19.0,35.0,31.0,NA
449097,12 Seasons,career,41.0,36.0,2.44,689.0,3.0,368.0,725.2,808.0,1.04
448722,2013,most recent,1.0,2.0,3.69,19.0,0.0,0.0,31.2,33.0,NA
448722,5 Seasons,career,2.0,4.0,4.25,61.0,0.0,0.0,59.1,64.0,1.45
542946,2018,most recent,0.0,0.0,54.00,2.0,0.0,0.0,0.1,1.0,NA
542946,1 Season,career,0.0,0.0,54.00,2.0,0.0,0.0,0.1,1.0,6.00
572955,2020,most recent,3.0,1.0,2.70,24.0,0.0,0.0,20.0,27.0,NA
572955,3 Seasons,career,6.0,3.0,4.59,62.0,0.0,0.0,64.2,65.0,1.35
116034,2010,most recent,2.0,7.0,5.89,50.0,0.0,10.0,47.1,30.0,NA
116034,18 Seasons,career,61.0,75.0,2.87,1035.0,0.0,601.0,1089.1,1133.0,1.06
663432,2020,most recent,1.0,1.0,2.66,20.0,0.0,0.0,20.1,32.0,NA
663432,3 Seasons,career,3.0,4.0,5.47,80.0,0.0,0.0,75.2,113.0,1.45
445276,2020,most recent,3.0,1.0,3.33,27.0,0.0,11.0,24.1,33.0,NA
445276,11 Seasons,career,33.0,22.0,2.39,632.0,0.0,312.0,636.0,936.0,0.92
612672,2019,most recent,0.0,1.0,6.59,45.0,0.0,0.0,68.1,63.0,NA
612672,8 Seasons,career,59.0,51.0,4.18,219.0,170.0,0.0,1064.2,846.0,1.28
605541,2019,most recent,0.0,1.0,7.98,19.0,0.0,1.0,29.1,30.0,NA
605541,5 Seasons,career,10.0,12.0,6.00,110.0,23.0,1.0,258.0,208.0,1.56
607625,2020,most recent,3.0,4.0,5.15,16.0,7.0,3.0,36.2,47.0,NA
607625,5 Seasons,career,25.0,19.0,3.45,167.0,38.0,12.0,383.1,384.0,1.15
519357,2010,most recent,0.0,0.0,7.50,5.0,0.0,0.0,6.0,9.0,NA
519357,2 Seasons,career,0.0,1.0,7.62,25.0,0.0,0.0,28.1,29.0,1.94
624647,2020,most recent,3.0,0.0,1.33,15.0,1.0,0.0,20.1,23.0,NA
624647,1 Season,career,3.0,0.0,1.33,15.0,1.0,0.0,20.1,23.0,0.74
656492,2020,most recent,1.0,0.0,0.00,1.0,0.0,0.0,1.2,1.0,NA
656492,1 Season,career,1.0,0.0,0.00,1.0,0.0,0.0,1.2,1.0,0.00
434482,2010,most recent,0.0,0.0,4.61,20.0,0.0,1.0,13.2,8.0,NA
434482,3 Seasons,career,8.0,8.0,3.63,162.0,0.0,3.0,141.1,114.0,1.19
658431,2020,most recent,0.0,1.0,4.50,1.0,1.0,0.0,4.0,4.0,NA
658431,1 Season,career,0.0,1.0,4.50,1.0,1.0,0.0,4.0,4.0,1.50
669432,2020,most recent,1.0,2.0,6.11,7.0,7.0,0.0,28.0,39.0,NA
669432,1 Season,career,1.0,2.0,6.11,7.0,7.0,0.0,28.0,39.0,1.61
622251,2020,most recent,2.0,1.0,2.45,26.0,0.0,0.0,25.2,37.0,NA
622251,2 Seasons,career,2.0,1.0,3.00,42.0,0.0,0.0,45.0,52.0,1.49
150011,2010,most recent,1.0,0.0,7.90,15.0,0.0,0.0,13.2,13.0,NA
150011,12 Seasons,career,47.0,57.0,5.01,577.0,93.0,9.0,972.0,568.0,1.47
664299,2020,most recent,5.0,2.0,3.48,12.0,10.0,0.0,54.1,54.0,NA
664299,1 Season,career,5.0,2.0,3.48,12.0,10.0,0.0,54.1,54.0,0.99
642092,2020,most recent,2.0,0.0,1.47,6.0,0.0,0.0,18.1,18.0,NA
642092,1 Season,career,2.0,0.0,1.47,6.0,0.0,0.0,18.1,18.0,1.09
660813,2020,most recent,1.0,2.0,3.09,23.0,2.0,0.0,23.1,13.0,NA
660813,2 Seasons,career,2.0,3.0,3.55,33.0,2.0,0.0,33.0,23.0,1.00
454972,2010,most recent,0.0,0.0,0.00,2.0,0.0,0.0,4.1,5.0,NA
454972,3 Seasons,career,1.0,0.0,4.04,28.0,0.0,1.0,35.2,19.0,1.35
572086,2019,most recent,0.0,0.0,16.20,3.0,0.0,0.0,5.0,4.0,NA
572086,2 Seasons,career,0.0,1.0,15.53,8.0,1.0,0.0,13.1,7.0,2.40
605501,2020,most recent,2.0,2.0,9.00,12.0,0.0,1.0,11.0,11.0,NA
605501,3 Seasons,career,3.0,2.0,6.65,43.0,1.0,3.0,44.2,58.0,1.79
656805,2018,most recent,0.0,2.0,7.24,4.0,2.0,0.0,13.2,10.0,NA
656805,1 Season,career,0.0,2.0,7.24,4.0,2.0,0.0,13.2,10.0,1.98
656557,2020,most recent,3.0,0.0,0.53,3.0,3.0,0.0,17.0,21.0,NA
656557,1 Season,career,3.0,0.0,0.53,3.0,3.0,0.0,17.0,21.0,0.88
446901,2010,most recent,0.0,0.0,20.25,1.0,0.0,0.0,1.1,1.0,NA
446901,1 Season,career,0.0,0.0,20.25,1.0,0.0,0.0,1.1,1.0,3.00
450312,2011,most recent,0.0,0.0,36.00,4.0,0.0,0.0,2.0,3.0,NA
450312,2 Seasons,career,0.0,1.0,15.26,8.0,0.0,0.0,7.2,7.0,2.61
606996,2020,most recent,0.0,1.0,15.55,4.0,3.0,0.0,11.0,13.0,NA
606996,1 Season,career,0.0,1.0,15.55,4.0,3.0,0.0,11.0,13.0,3.09
445177,2013,most recent,0.0,0.0,11.74,5.0,0.0,0.0,7.2,3.0,NA
445177,2 Seasons,career,0.0,0.0,10.24,8.0,0.0,0.0,9.2,4.0,2.28
657376,2020,most recent,0.0,1.0,7.11,3.0,1.0,0.0,6.1,7.0,NA
657376,1 Season,career,0.0,1.0,7.11,3.0,1.0,0.0,6.1,7.0,1.89
621078,2020,most recent,0.0,0.0,4.41,8.0,0.0,0.0,16.1,12.0,NA
621078,2 Seasons,career,0.0,0.0,5.21,9.0,0.0,0.0,19.0,14.0,1.26
600887,2020,most recent,0.0,0.0,17.18,5.0,0.0,0.0,3.2,2.0,NA
600887,2 Seasons,career,1.0,1.0,12.46,22.0,0.0,0.0,13.0,13.0,2.54
656913,2020,most recent,0.0,0.0,13.50,3.0,0.0,0.0,2.2,5.0,NA
656913,1 Season,career,0.0,0.0,13.50,3.0,0.0,0.0,2.2,5.0,3.00
643532,2020,most recent,0.0,0.0,10.13,4.0,0.0,0.0,5.1,3.0,NA
643532,1 Season,career,0.0,0.0,10.13,4.0,0.0,0.0,5.1,3.0,2.25
642067,2019,most recent,0.0,0.0,9.74,14.0,0.0,0.0,20.1,29.0,NA
642067,1 Season,career,0.0,0.0,9.74,14.0,0.0,0.0,20.1,29.0,1.92
519405,2011,most recent,0.0,0.0,10.80,2.0,0.0,0.0,1.2,1.0,NA
519405,2 Seasons,career,2.0,2.0,6.39,30.0,0.0,0.0,31.0,22.0,1.68
656271,2019,most recent,0.0,2.0,7.43,6.0,6.0,0.0,26.2,14.0,NA
656271,1 Season,career,0.0,2.0,7.43,6.0,6.0,0.0,26.2,14.0,1.54
656232,2020,most recent,3.0,3.0,6.75,12.0,6.0,0.0,32.0,26.0,NA
656232,1 Season,career,3.0,3.0,6.75,12.0,6.0,0.0,32.0,26.0,1.75
450545,2010,most recent,1.0,1.0,6.04,13.0,0.0,0.0,22.1,10.0,NA
450545,3 Seasons,career,3.0,3.0,4.84,45.0,6.0,1.0,87.1,44.0,1.61
408069,2010,most recent,0.0,0.0,0.00,11.0,0.0,0.0,12.1,6.0,NA
408069,3 Seasons,career,0.0,1.0,3.28,21.0,0.0,0.0,24.2,13.0,1.62
407113,2010,most recent,2.0,1.0,2.89,5.0,5.0,0.0,28.0,18.0,NA
407113,8 Seasons,career,33.0,25.0,3.13,224.0,32.0,14.0,454.2,347.0,1.14
448252,2012,most recent,0.0,1.0,2.53,17.0,0.0,0.0,21.1,7.0,NA
448252,2 Seasons,career,1.0,1.0,3.62,24.0,0.0,0.0,32.1,12.0,1.52
538506,2015,most recent,0.0,1.0,8.10,1.0,1.0,0.0,3.1,2.0,NA
538506,1 Season,career,0.0,1.0,8.10,1.0,1.0,0.0,3.1,2.0,1.50
657611,2020,most recent,2.0,0.0,4.91,18.0,0.0,1.0,18.1,16.0,NA
657611,1 Season,career,2.0,0.0,4.91,18.0,0.0,1.0,18.1,16.0,0.87
641853,2020,most recent,0.0,0.0,54.00,1.0,0.0,0.0,0.1,0.0,NA
641853,2 Seasons,career,0.0,0.0,6.08,26.0,0.0,0.0,26.2,34.0,1.46
664139,2020,most recent,0.0,1.0,6.57,14.0,0.0,0.0,12.1,14.0,NA
664139,2 Seasons,career,1.0,2.0,6.08,24.0,0.0,0.0,26.2,30.0,1.58
594867,2017,most recent,1.0,2.0,12.08,5.0,2.0,0.0,12.2,4.0,NA
594867,1 Season,career,1.0,2.0,12.08,5.0,2.0,0.0,12.2,4.0,2.21
502168,2014,most recent,0.0,1.0,7.94,1.0,1.0,0.0,5.2,1.0,NA
502168,1 Season,career,0.0,1.0,7.94,1.0,1.0,0.0,5.2,1.0,1.94
640462,2019,most recent,2.0,0.0,3.18,10.0,0.0,0.0,11.1,13.0,NA
640462,1 Season,career,2.0,0.0,3.18,10.0,0.0,0.0,11.1,13.0,1.32
665759,2020,most recent,0.0,1.0,6.52,7.0,1.0,0.0,9.2,11.0,NA
665759,1 Season,career,0.0,1.0,6.52,7.0,1.0,0.0,9.2,11.0,1.76
543488,2014,most recent,0.0,0.0,12.79,11.0,0.0,0.0,6.1,7.0,NA
543488,3 Seasons,career,0.0,0.0,7.13,33.0,0.0,0.0,17.2,19.0,2.26
592677,2015,most recent,1.0,0.0,5.52,17.0,0.0,0.0,14.2,7.0,NA
592677,2 Seasons,career,1.0,0.0,6.30,24.0,0.0,0.0,20.0,9.0,1.55
476531,2012,most recent,0.0,0.0,11.57,3.0,0.0,0.0,2.1,0.0,NA
476531,1 Season,career,0.0,0.0,11.57,3.0,0.0,0.0,2.1,0.0,3.00
665733,2020,most recent,0.0,1.0,16.50,3.0,1.0,0.0,6.0,4.0,NA
665733,1 Season,career,0.0,1.0,16.50,3.0,1.0,0.0,6.0,4.0,3.00
429718,2012,most recent,1.0,0.0,0.00,1.0,0.0,0.0,3.0,0.0,NA
429718,7 Seasons,career,10.0,18.0,4.69,45.0,44.0,0.0,242.0,151.0,1.44
476123,2017,most recent,0.0,0.0,6.75,1.0,0.0,0.0,1.1,1.0,NA
476123,3 Seasons,career,0.0,0.0,3.65,6.0,0.0,0.0,12.1,9.0,2.11
645307,2020,most recent,0.0,0.0,6.75,3.0,0.0,0.0,5.1,4.0,NA
645307,1 Season,career,0.0,0.0,6.75,3.0,0.0,0.0,5.1,4.0,1.88
672911,2020,most recent,0.0,0.0,18.00,1.0,0.0,0.0,1.0,2.0,NA
672911,1 Season,career,0.0,0.0,18.00,1.0,0.0,0.0,1.0,2.0,4.00
640444,2020,most recent,0.0,2.0,11.88,3.0,3.0,0.0,8.1,8.0,NA
640444,1 Season,career,0.0,2.0,11.88,3.0,3.0,0.0,8.1,8.0,2.64
605469,2019,most recent,0.0,0.0,6.63,5.0,3.0,0.0,19.0,17.0,NA
605469,1 Season,career,0.0,0.0,6.63,5.0,3.0,0.0,19.0,17.0,1.53
523648,2011,most recent,1.0,0.0,4.50,5.0,0.0,0.0,8.0,6.0,NA
523648,1 Season,career,1.0,0.0,4.50,5.0,0.0,0.0,8.0,6.0,1.00
676604,2020,most recent,1.0,2.0,4.09,23.0,0.0,0.0,22.0,30.0,NA
676604,1 Season,career,1.0,2.0,4.09,23.0,0.0,0.0,22.0,30.0,1.59
528748,2020,most recent,0.0,1.0,6.75,8.0,0.0,0.0,10.2,12.0,NA
528748,1 Season,career,0.0,1.0,6.75,8.0,0.0,0.0,10.2,12.0,1.59
449110,2010,most recent,0.0,1.0,9.00,2.0,2.0,0.0,7.0,9.0,NA
449110,1 Season,career,0.0,1.0,9.00,2.0,2.0,0.0,7.0,9.0,2.29
642226,2019,most recent,0.0,0.0,15.43,2.0,0.0,0.0,4.2,2.0,NA
642226,1 Season,career,0.0,0.0,15.43,2.0,0.0,0.0,4.2,2.0,2.57
607951,2017,most recent,0.0,0.0,4.50,6.0,0.0,0.0,6.0,4.0,NA
607951,1 Season,career,0.0,0.0,4.50,6.0,0.0,0.0,6.0,4.0,1.83
621368,2020,most recent,0.0,0.0,3.63,14.0,0.0,0.0,17.1,23.0,NA
621368,2 Seasons,career,0.0,1.0,5.60,15.0,1.0,0.0,17.2,23.0,1.75
548348,2014,most recent,0.0,0.0,81.00,1.0,0.0,0.0,0.2,2.0,NA
548348,2 Seasons,career,0.0,0.0,8.53,7.0,0.0,0.0,6.1,9.0,2.21
