id,Season,Pitches,Zone %,Zone Swing %,Zone Contact %,Chase %,Chase Contact %,Edge %,1st Pitch Strike %,Swing %,Whiff %,Meatball %,Meatball Swing %
605488,ALL,1632.0,51.9,66.1,72.0,24.6,60.1,43.3,61.3,46.1,31.1,8.3,72.8
605488,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
451482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669160,2019,566.0,53.2,66.4,81.0,25.3,74.6,43.6,59.6,47.2,20.6,8.5,77.1
669160,2020,866.0,55.1,65.6,86.3,26.5,64.1,40.0,65.2,48.0,19.2,8.7,78.7
669160,ALL,1432.0,54.3,65.9,84.2,26.0,68.2,41.4,63.0,47.7,19.8,8.6,78.0
669160,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
607352,2016,1117.0,46.5,64.2,84.7,34.8,59.1,43.3,69.5,48.4,25.1,6.3,77.1
607352,2017,1936.0,49.7,65.3,85.4,26.8,68.8,43.9,63.6,46.0,19.6,6.8,77.3
607352,2018,1227.0,47.2,65.5,86.7,29.0,64.7,46.1,65.9,46.2,20.6,6.2,76.3
607352,2019,1142.0,42.6,66.7,81.5,30.7,55.7,41.4,57.7,46.1,28.3,5.5,68.3
607352,2020,118.0,39.8,70.2,81.8,18.3,46.2,41.5,29.6,39.0,28.3,11.0,100.0
607352,ALL,5540.0,46.8,65.5,84.7,29.6,62.3,43.7,63.5,46.4,22.9,6.4,76.3
607352,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
656186,2016,172.0,54.7,72.3,77.9,32.1,72.0,44.2,68.8,54.1,23.7,7.6,84.6
656186,2017,768.0,50.3,70.1,77.3,23.4,49.4,39.9,54.7,46.7,29.5,6.9,79.2
656186,2018,360.0,44.7,73.0,78.4,18.3,33.3,39.0,65.9,43.1,31.6,7.3,80.8
656186,2019,294.0,48.9,75.2,78.6,28.0,60.0,38.9,51.6,50.3,25.7,8.2,87.0
656186,2020,363.0,51.0,67.0,75.8,17.4,38.7,36.9,59.6,42.7,31.6,10.7,87.2
656186,ALL,1957.0,49.6,70.9,77.5,22.6,49.8,39.4,58.5,46.5,29.0,8.0,83.1
656186,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
570632,2015,997.0,41.5,68.1,87.9,29.5,68.6,42.4,58.0,45.5,19.4,5.7,78.9
570632,2016,1437.0,39.9,62.2,87.7,34.5,67.4,42.7,55.8,45.6,21.5,5.5,63.3
570632,2017,2882.0,43.6,69.0,86.1,26.8,67.8,41.1,58.8,45.2,20.0,5.8,79.2
570632,2018,2776.0,45.4,70.1,83.6,28.0,71.4,42.9,59.6,47.1,20.4,6.3,75.3
570632,2019,1372.0,41.8,67.9,87.9,34.3,65.7,42.3,56.4,48.3,21.3,5.8,75.9
570632,2020,396.0,45.2,71.5,83.6,27.6,50.0,46.0,61.5,47.5,27.1,5.1,70.0
570632,ALL,9860.0,43.2,68.3,85.8,29.7,67.7,42.3,58.3,46.3,20.7,5.9,75.0
570632,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
460284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570714,2016,607.0,45.1,65.3,83.2,22.5,61.3,40.0,59.7,41.8,23.2,5.4,60.6
570714,ALL,607.0,45.1,65.3,83.2,22.5,61.3,40.0,59.7,41.8,23.2,5.4,60.6
570714,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
457425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150359,2015,2500.0,48.2,63.2,89.2,25.9,53.3,42.2,60.8,43.9,21.8,8.0,79.1
150359,ALL,2500.0,48.2,63.2,89.2,25.9,53.3,42.2,60.8,43.9,21.8,8.0,79.1
150359,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
459411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621111,2017,192.0,53.6,60.2,82.3,24.7,50.0,43.2,59.1,43.8,26.2,8.9,58.8
621111,2018,2173.0,52.3,66.1,81.8,29.9,56.2,41.4,63.6,48.6,25.8,9.0,76.1
621111,2019,2838.0,53.0,66.1,80.1,32.1,56.9,43.1,65.8,50.0,26.8,7.9,77.8
621111,2020,600.0,52.0,63.5,78.3,27.8,55.0,43.0,58.5,46.3,28.4,8.3,72.0
621111,ALL,5803.0,52.7,65.6,80.6,30.6,56.3,42.5,64.1,48.9,26.6,8.4,75.8
621111,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
446454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570666,2016,1052.0,48.5,64.1,84.4,30.1,58.9,43.2,57.9,46.6,24.1,7.7,71.6
570666,2017,624.0,48.1,62.7,85.6,27.8,50.0,43.3,58.1,44.6,25.9,6.9,67.4
570666,2018,704.0,46.2,67.1,83.0,30.3,53.9,43.9,63.1,47.3,27.0,6.5,73.9
570666,2019,1352.0,43.4,66.1,81.8,31.7,51.7,40.8,58.6,46.9,29.3,6.1,72.2
570666,2020,360.0,42.2,65.1,83.8,35.6,56.8,41.9,65.6,48.1,27.7,7.2,61.5
570666,ALL,4092.0,45.8,65.1,83.5,30.9,54.1,42.4,59.8,46.6,26.9,6.8,70.5
570666,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
502032,2015,1463.0,48.8,61.3,83.8,27.6,60.9,44.6,58.6,44.1,23.6,5.8,72.9
502032,2016,2001.0,49.2,65.0,83.0,27.4,62.2,42.5,62.0,45.9,23.3,8.2,72.0
502032,2017,1103.0,45.5,68.8,80.4,27.3,48.1,36.5,53.2,46.0,30.2,7.7,76.2
502032,2018,974.0,47.7,66.3,83.1,32.1,52.1,42.6,58.8,48.5,27.5,6.3,80.3
502032,ALL,5541.0,48.1,64.9,82.7,28.3,57.0,41.9,58.8,45.9,25.5,7.1,74.4
502032,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
545333,2015,2869.0,48.4,65.7,86.7,25.8,54.6,42.8,59.1,45.1,22.7,7.4,73.6
545333,2016,3092.0,51.0,63.1,84.6,24.2,58.0,41.0,59.9,44.0,22.6,7.9,68.7
545333,2017,3148.0,49.3,62.7,85.1,21.8,51.1,41.7,56.9,42.0,23.8,7.4,69.2
545333,2018,2853.0,48.0,62.6,80.3,28.9,44.9,40.8,63.7,45.0,31.5,7.0,75.5
545333,2019,3687.0,46.7,64.5,81.7,28.0,48.0,39.9,59.6,45.1,29.4,6.8,70.3
545333,2020,1165.0,47.0,65.1,78.4,29.1,52.2,42.0,59.0,46.0,30.4,7.3,78.8
545333,ALL,16814.0,48.5,63.8,83.3,26.0,51.0,41.2,59.8,44.4,26.5,7.3,71.8
545333,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
489334,2015,65.0,48.4,66.7,80.0,34.4,63.6,41.9,70.6,47.7,25.8,3.2,100.0
489334,2017,1285.0,46.5,63.2,84.0,30.2,53.4,41.1,65.3,45.8,26.7,7.1,70.0
489334,2018,1167.0,46.6,64.8,82.8,35.5,50.0,45.4,71.6,48.8,30.1,5.6,76.2
489334,2019,1251.0,43.8,64.4,87.5,30.4,63.1,41.1,64.9,45.3,21.7,5.3,78.8
489334,2020,377.0,49.1,61.1,85.0,29.7,57.9,44.6,63.8,45.1,24.1,5.8,77.3
489334,ALL,4145.0,46.0,63.8,84.7,31.7,55.9,42.6,66.9,46.4,26.0,6.0,74.9
489334,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
543271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542266,2015,513.0,45.8,70.2,83.0,20.9,46.6,41.3,48.8,43.5,26.5,7.0,72.2
542266,ALL,513.0,45.8,70.2,83.0,20.9,46.6,41.3,48.8,43.5,26.5,7.0,72.2
542266,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
430900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543900,2015,536.0,40.9,68.9,88.1,29.7,51.1,38.8,56.7,45.7,26.1,6.9,70.3
543900,2016,27.0,40.7,54.5,83.3,37.5,50.0,37.0,33.3,44.4,33.3,0.0,NA
543900,ALL,563.0,40.9,68.3,87.9,30.0,51.0,38.7,55.8,45.6,26.5,6.6,70.3
543900,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
502171,2016,386.0,46.6,63.3,86.0,31.1,76.6,44.6,65.4,46.1,17.4,7.0,70.4
502171,2017,2849.0,48.6,60.8,89.1,28.1,70.8,44.3,58.8,44.0,17.0,6.7,68.1
502171,2018,2437.0,49.0,62.6,87.6,28.9,71.4,46.7,60.8,45.4,17.7,6.9,70.2
502171,2019,229.0,42.4,64.9,87.3,33.3,59.1,49.3,55.0,46.7,24.3,7.4,76.5
502171,2020,807.0,49.6,61.0,85.2,27.5,57.1,43.1,63.3,44.1,23.6,6.7,85.2
502171,ALL,6708.0,48.5,61.8,87.8,28.7,69.3,45.2,60.3,44.8,18.3,6.8,71.3
502171,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
475479,2015,1858.0,53.9,57.9,90.3,22.8,80.0,44.1,64.7,41.7,12.3,9.1,67.5
475479,2016,1497.0,52.1,61.9,77.0,19.8,64.1,44.4,55.7,41.8,25.9,8.6,77.5
475479,2017,971.0,49.7,62.0,80.6,21.4,59.6,43.3,60.5,41.6,24.8,7.7,68.0
475479,2019,641.0,45.6,61.0,87.1,25.5,65.2,45.7,59.2,41.7,20.2,5.3,67.6
475479,2020,357.0,45.4,64.2,82.7,27.2,54.7,40.1,60.0,44.0,26.8,8.7,71.0
475479,ALL,5324.0,51.1,60.5,83.8,22.4,67.9,44.0,60.6,41.8,20.3,8.2,70.8
475479,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
598271,2015,87.0,37.9,48.5,87.5,27.8,73.3,46.0,47.4,35.6,19.4,5.7,60.0
598271,2017,448.0,47.3,64.2,89.0,34.3,72.8,41.7,62.0,48.4,17.1,7.6,76.5
598271,2018,1710.0,48.1,61.9,88.8,27.6,57.1,40.7,59.2,44.1,21.5,8.0,66.2
598271,2019,772.0,45.5,63.5,84.3,20.4,59.3,36.3,54.4,40.0,22.7,7.3,71.4
598271,ALL,3017.0,47.0,62.3,87.7,26.7,61.1,39.9,58.1,43.5,21.0,7.7,68.8
598271,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
573166,2018,47.0,44.7,90.5,84.2,23.1,100.0,38.3,56.3,53.2,12.0,4.3,100.0
573166,ALL,47.0,44.7,90.5,84.2,23.1,100.0,38.3,56.3,53.2,12.0,4.3,100.0
573166,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
605177,2015,1176.0,46.4,66.3,89.2,24.6,58.1,41.8,53.9,44.0,20.1,7.2,75.3
605177,2016,351.0,47.0,69.7,80.0,30.6,45.6,41.9,60.2,49.0,31.4,7.7,74.1
605177,2017,879.0,43.1,63.2,85.4,28.0,51.4,40.9,52.5,43.2,27.1,5.7,74.0
605177,2018,878.0,42.7,67.7,82.7,28.8,41.4,38.3,57.8,45.4,32.3,6.9,85.2
605177,2019,895.0,46.8,69.4,76.2,32.0,46.1,39.2,61.8,49.5,34.1,7.3,78.5
605177,2020,184.0,47.3,58.6,88.2,22.7,40.9,43.5,48.9,39.7,26.0,8.2,60.0
605177,ALL,4363.0,45.2,66.6,83.5,28.1,48.7,40.5,56.3,45.5,28.2,6.9,76.9
605177,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
608648,2015,908.0,46.1,63.0,86.7,30.5,55.7,40.3,63.6,45.5,24.5,7.2,60.0
608648,2016,2278.0,48.9,63.9,87.1,31.3,66.8,40.3,63.8,47.2,19.8,8.3,64.2
608648,2017,1126.0,53.2,67.3,84.4,28.7,54.3,42.7,63.9,49.3,24.0,8.0,77.8
608648,2018,419.0,48.4,68.3,86.2,29.8,56.3,41.5,57.0,48.4,23.2,7.2,76.7
608648,2019,980.0,48.5,70.1,76.0,32.1,48.1,40.9,67.2,50.5,33.1,8.8,68.6
608648,2020,368.0,45.1,62.0,75.7,34.7,45.7,43.8,68.5,47.0,36.4,5.4,60.0
608648,ALL,6079.0,48.9,65.6,83.9,31.0,57.8,41.1,64.1,48.0,24.7,7.9,67.6
608648,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
543193,2018,210.0,51.9,72.5,82.3,18.8,73.7,35.2,62.5,46.7,19.4,7.1,80.0
543193,2019,414.0,50.1,71.6,78.5,28.0,69.6,46.9,58.1,50.5,23.9,5.2,85.7
543193,ALL,624.0,50.7,71.9,79.8,24.9,70.7,42.9,59.5,49.2,22.5,5.9,83.3
543193,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
592570,2015,25.0,36.0,66.7,83.3,12.5,100.0,20.0,75.0,32.0,12.5,8.0,100.0
592570,2017,128.0,46.1,62.7,75.7,31.9,54.5,43.8,46.9,46.1,32.2,4.7,100.0
592570,2018,253.0,50.2,71.7,85.7,19.0,70.8,41.5,56.9,45.5,17.4,9.1,82.6
592570,ALL,406.0,48.0,68.7,82.8,22.7,64.6,40.9,55.2,44.8,22.0,7.6,87.1
592570,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
571800,2015,2511.0,48.5,65.9,83.6,31.0,68.6,44.5,65.1,47.9,21.4,6.3,77.2
571800,2016,401.0,45.9,67.4,86.3,34.6,61.3,45.6,59.6,49.6,23.1,6.5,84.6
571800,2018,751.0,46.9,63.9,90.2,25.6,57.8,45.5,60.3,43.5,19.9,7.5,80.4
571800,ALL,3663.0,47.9,65.7,85.2,30.3,65.7,44.8,63.5,47.2,21.3,6.6,78.8
571800,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
499856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623395,2015,445.0,48.8,71.4,84.5,26.3,73.3,36.9,53.3,48.3,18.6,6.1,81.5
623395,2016,565.0,49.2,70.5,82.7,31.0,56.2,41.4,53.5,50.4,25.6,9.0,88.2
623395,2017,930.0,45.2,78.8,73.7,23.6,63.3,40.8,55.3,48.6,29.2,7.0,84.6
623395,ALL,1940.0,47.2,74.5,78.7,26.3,63.2,40.1,54.3,49.1,25.7,7.4,85.3
623395,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
457447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676220,2020,231.0,44.6,58.3,88.3,20.3,34.6,39.8,48.1,37.2,27.9,8.2,57.9
676220,ALL,231.0,44.6,58.3,88.3,20.3,34.6,39.8,48.1,37.2,27.9,8.2,57.9
676220,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
282567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451788,2015,563.0,43.0,58.3,83.7,30.5,57.1,41.0,58.5,42.5,27.2,4.1,65.2
451788,ALL,563.0,43.0,58.3,83.7,30.5,57.1,41.0,58.5,42.5,27.2,4.1,65.2
451788,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
213711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657140,2018,128.0,35.9,63.0,86.2,19.5,43.8,44.5,57.1,35.2,28.9,5.5,71.4
657140,2019,351.0,42.2,66.9,88.9,21.7,47.7,35.3,49.5,40.7,23.8,7.1,64.0
657140,2020,641.0,45.2,64.5,81.8,25.9,64.8,39.8,64.3,43.4,23.7,6.7,65.1
657140,ALL,1120.0,43.2,65.1,84.4,23.7,57.6,38.9,58.8,41.6,24.2,6.7,65.3
657140,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
502154,2015,904.0,47.9,64.0,84.1,37.6,37.9,42.9,64.0,50.2,33.9,8.0,75.0
502154,2016,1027.0,43.5,63.1,80.1,35.0,36.9,42.6,55.9,47.2,37.9,5.6,71.9
502154,2017,587.0,45.7,65.2,82.0,29.6,52.2,41.1,55.9,45.5,27.7,6.3,71.4
502154,2018,656.0,43.6,60.1,81.4,25.9,43.8,36.9,49.4,40.9,32.1,6.1,62.5
502154,2019,933.0,42.1,59.6,84.1,29.7,55.1,40.0,56.1,41.8,27.4,6.1,65.5
502154,2020,289.0,38.8,64.3,87.5,31.6,57.1,42.6,51.3,44.3,25.8,4.5,76.9
502154,ALL,4396.0,44.1,62.5,82.7,32.1,44.9,41.0,56.5,45.3,32.0,6.3,70.2
502154,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
545064,2015,277.0,54.5,64.2,85.6,30.2,52.6,45.1,57.7,48.7,23.7,7.9,63.6
545064,2017,119.0,47.9,70.2,90.0,16.1,80.0,34.5,56.7,42.0,12.0,7.6,77.8
545064,2019,888.0,47.7,72.6,80.8,32.1,49.0,41.0,64.5,51.5,29.5,6.9,82.0
545064,2020,364.0,44.2,67.7,88.1,28.1,54.4,39.8,62.3,45.6,23.5,8.5,80.6
545064,ALL,1648.0,48.1,69.9,83.8,29.7,52.0,41.0,62.3,49.0,26.2,7.5,78.0
545064,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
456899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489294,2015,688.0,49.6,63.9,89.4,28.0,62.9,41.7,55.1,45.8,18.7,7.0,68.8
489294,2016,126.0,46.8,69.5,87.8,29.9,70.0,38.9,65.7,48.4,18.0,5.6,71.4
489294,2017,92.0,42.9,56.4,90.9,38.5,60.0,41.8,42.9,46.7,23.3,6.6,50.0
489294,ALL,906.0,48.5,64.0,89.3,29.4,63.5,41.3,55.6,46.2,19.1,6.7,67.2
489294,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
592454,2015,654.0,48.0,62.7,75.1,22.9,47.4,41.6,51.0,42.0,32.7,6.1,75.0
592454,2016,499.0,51.5,67.7,80.5,23.6,61.4,39.3,53.8,46.3,24.2,9.4,87.2
592454,2017,1017.0,52.2,72.3,70.0,32.6,58.2,43.7,62.1,53.3,33.4,9.0,82.4
592454,2018,485.0,47.6,63.2,67.8,26.0,59.1,43.7,57.0,43.7,34.9,7.2,80.0
592454,2019,1026.0,48.2,72.4,72.8,31.9,43.6,39.7,62.1,51.3,36.3,7.8,83.3
592454,2020,20.0,65.0,69.2,33.3,0.0,55.0,50.0,45.0,66.7,10.0,0.0,NA
592454,ALL,3701.0,49.8,68.9,72.5,28.4,52.5,41.7,58.4,48.5,33.3,8.0,81.6
592454,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
543652,2017,390.0,45.8,66.9,85.7,24.2,66.7,37.3,55.6,43.6,20.0,6.4,92.0
543652,ALL,390.0,45.8,66.9,85.7,24.2,66.7,37.3,55.6,43.6,20.0,6.4,92.0
543652,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
501852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489119,2015,3194.0,43.8,61.4,88.3,28.5,63.3,43.0,61.4,43.0,21.1,5.3,73.2
489119,2016,2732.0,48.3,62.0,87.0,31.3,64.5,44.4,60.2,46.1,20.9,6.7,71.6
489119,2017,3054.0,39.5,63.9,85.6,26.1,66.3,44.0,53.7,41.0,21.9,4.0,82.8
489119,2018,1291.0,42.7,64.0,85.2,29.2,65.1,43.3,58.3,44.0,22.4,5.3,64.7
489119,2019,2968.0,42.7,68.4,84.7,26.6,61.7,44.4,55.8,44.3,22.9,4.6,78.6
489119,2020,285.0,41.4,63.6,73.3,25.1,61.9,42.5,56.7,41.1,30.8,4.9,92.9
489119,ALL,13524.0,43.4,63.8,86.0,28.0,64.0,43.8,57.9,43.5,21.9,5.1,75.1
489119,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
445197,2015,986.0,49.6,66.7,76.7,25.6,56.7,41.8,58.7,45.9,28.9,6.7,80.3
445197,2016,720.0,52.9,71.7,81.3,31.3,59.4,44.9,59.1,52.6,24.8,7.6,81.8
445197,2017,878.0,49.2,63.2,82.4,20.2,47.8,39.6,51.8,41.3,26.2,6.9,86.9
445197,2018,339.0,44.5,66.9,83.2,20.7,51.3,39.8,60.2,41.3,25.7,6.2,81.0
445197,2019,302.0,47.2,65.5,83.9,28.9,54.3,43.9,53.3,46.0,25.9,5.0,80.0
445197,ALL,3225.0,49.5,66.8,80.6,25.0,54.7,41.9,56.5,45.7,26.6,6.8,82.6
445197,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
400067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600968,2017,64.0,42.2,66.7,100.0,24.3,55.6,42.2,40.0,42.2,14.8,4.7,100.0
600968,2018,731.0,49.1,68.0,85.2,26.9,61.0,44.3,58.5,47.1,21.8,7.4,87.0
600968,2019,224.0,50.4,69.9,87.3,28.8,56.3,41.5,52.4,49.6,21.6,9.8,90.9
600968,2020,85.0,47.1,60.0,87.5,20.0,66.7,29.4,66.7,38.8,18.2,4.7,50.0
600968,ALL,1104.0,48.8,67.7,86.6,26.5,60.0,42.5,56.9,46.6,21.2,7.5,86.7
600968,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
624133,2018,225.0,52.0,65.8,81.8,16.7,83.3,40.9,60.9,42.2,17.9,8.4,68.4
624133,2019,763.0,42.7,64.7,86.7,31.1,63.2,44.8,51.2,45.5,22.5,6.3,70.8
624133,2020,94.0,36.2,64.7,95.5,33.3,60.0,44.7,46.2,44.7,21.4,5.3,100.0
624133,ALL,1082.0,44.1,65.0,86.1,28.8,64.9,44.0,53.0,44.7,21.5,6.7,72.2
624133,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
451216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477132,2015,3392.0,52.5,67.5,75.8,32.9,48.0,43.2,68.3,51.1,32.7,8.2,74.5
477132,2016,2062.0,54.1,66.1,77.8,34.0,48.0,43.9,69.7,51.4,31.3,9.6,73.1
477132,2017,2521.0,52.0,69.0,78.7,31.5,49.2,42.9,69.4,51.3,30.0,7.1,77.6
477132,2018,2364.0,52.4,71.6,83.2,28.6,59.9,44.8,70.6,51.1,22.9,9.0,75.5
477132,2019,2672.0,48.3,68.6,83.3,34.0,50.2,43.3,67.6,50.7,27.7,7.4,75.8
477132,2020,888.0,53.6,67.2,80.0,29.4,52.1,41.3,69.7,49.7,27.7,10.2,68.1
477132,ALL,13899.0,51.9,68.4,79.5,32.1,50.7,43.4,69.1,51.0,29.1,8.3,74.6
477132,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
500872,2017,939.0,49.4,65.6,83.2,23.5,55.9,41.0,49.3,44.3,24.3,8.7,75.3
500872,2018,149.0,53.0,68.4,85.2,11.4,75.0,32.9,42.9,41.6,16.1,6.0,66.7
500872,ALL,1088.0,49.9,66.0,83.5,21.9,57.1,39.9,48.3,43.9,23.2,8.3,74.4
500872,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
572125,2019,187.0,43.5,58.0,76.6,25.7,55.6,36.6,50.0,39.6,31.1,6.5,91.7
572125,2020,361.0,48.5,60.0,72.4,22.6,64.3,39.9,52.4,40.7,29.9,9.1,69.7
572125,ALL,548.0,46.8,59.4,73.7,23.7,60.9,38.8,51.6,40.3,30.3,8.2,75.6
572125,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
444884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474699,2015,1143.0,47.1,67.1,90.9,26.4,75.0,40.4,58.4,45.6,14.0,6.2,81.7
474699,2016,1300.0,50.2,62.0,90.6,26.1,78.7,43.1,55.3,44.2,12.7,7.1,77.2
474699,2017,1238.0,51.1,64.1,89.9,24.5,75.7,41.6,58.3,44.7,13.9,8.0,77.8
474699,ALL,3681.0,49.5,64.2,90.4,25.7,76.5,41.8,57.2,44.8,13.5,7.1,78.6
474699,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
641793,2018,427.0,52.1,69.4,86.4,20.1,65.9,43.7,58.4,45.9,17.9,8.2,88.6
641793,2019,551.0,53.2,70.9,79.7,31.9,54.9,44.4,62.3,52.5,27.3,9.7,88.7
641793,2020,117.0,55.6,78.5,92.2,17.3,55.6,38.5,51.6,51.3,13.3,9.4,81.8
641793,ALL,1095.0,53.0,71.2,83.7,25.7,58.3,43.5,59.7,49.8,22.4,9.1,87.9
641793,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
592547,2017,210.0,51.2,64.5,85.5,23.5,58.3,41.6,58.9,44.8,22.3,10.0,76.2
592547,2018,715.0,48.7,64.7,84.9,23.2,60.0,46.4,54.8,43.4,21.9,6.0,76.7
592547,ALL,925.0,49.2,64.6,85.0,23.2,59.6,45.3,55.8,43.7,22.0,6.9,76.6
592547,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
445926,2015,2572.0,44.5,65.0,83.2,26.3,67.6,45.4,60.7,43.5,22.1,5.6,80.4
445926,2016,1123.0,47.3,74.2,85.3,26.2,65.8,42.0,63.5,48.9,20.2,6.4,87.5
445926,2017,2312.0,44.8,67.9,84.4,25.0,67.7,42.5,62.5,44.2,20.8,5.8,85.0
445926,2018,1479.0,52.6,67.3,80.3,29.3,66.3,45.4,64.5,49.3,23.7,8.7,79.1
445926,2019,1307.0,46.3,66.0,87.5,23.1,67.3,41.3,62.9,42.9,18.4,5.4,80.0
