id,Year,xwOBA,xBA,xSLG,xISO,xOBP,Brl,Brl%,EV,HardHit%,K%,BB%,Whiff%,xERA,FB Velo,FB Spin,CB Spin
473879,2016.0, 79, 64, 89, 97, 61, 87, 91, 32, 37, 37, 44, 12, 79,89.0,53.0,99.0
473879,2017.0, 39, 45, 50, 56, 17, 78, 83, 59, 73, 4, 11, 12, 39,67.0,82.0,NA
473879,2018.0, 74, 62, 75, 77, 73, 77, 83, 59, 45, 40, 66, 47, 74,51.0,69.0,NA
473879,2019.0, 83, 70, 76, 78, 87, 74, 77, 16, 50, 45, 91, 6, 83,50.0,74.0,NA
657117,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657117,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472610,2015.0, 49, 36, 76, 91, 8, 74, 78, 30, 39, 52, 2, 88, 49,92.0,28.0,NA
472610,2016.0, , , , , , , , , , , , , ,95.0,15.0,NA
472610,2017.0, 78, 59, 80, 88, 64, 78, 88, 66, 51, 38, 41, 64, 78,95.0,13.0,NA
472610,2018.0, 43, 44, 58, 75, 28, 92, 83, 29, 18, 66, 40, 92, 43,96.0,22.0,NA
472610,2019.0, 22, 44, 37, 36, 11, 56, 34, 47, 57, 30, 9, 77, 22,95.0,13.0,NA
472610,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670970,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670970,2020.0, 16, 16, 5, 3, 53, 46, 8, 79, 56, 86, 89, 62, 16,92.0,77.0,65.0
123387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621098,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501955,2015.0, , , , , , , , , , , , , ,75.0,21.0,62.0
501955,2016.0, , , , , , , , , , , , , ,69.0,22.0,57.0
542585,2019.0, , , , , , , , , , , , , ,91.0,82.0,NA
542585,2020.0, 47, 51, 49, 46, 49, 46, 38, 20, 9, 71, 57, 81, 47,88.0,73.0,NA
656794,2017.0, 27, 44, 48, 55, 9, 46, 62, 11, 34, 64, 5, 72, 27,65.0,43.0,88.0
656794,2018.0, 61, 74, 78, 75, 46, 41, 89, 71, 77, 55, 10, 50, 61,54.0,37.0,82.0
656794,2019.0, 57, 56, 68, 78, 42, 80, 91, 81, 90, 47, 22, 29, 57,72.0,45.0,92.0
656794,2020.0, , , , , , , , , , , , , ,55.0,56.0,85.0
502042,2015.0, 77, 75, 75, 68, 76, 19, 62, 12, 5, 92, 47, 88, 77,89.0,47.0,NA
502042,2016.0, 62, 74, 47, 25, 77, 1, 8, 7, 8, 86, 49, 88, 62,81.0,40.0,NA
502042,2017.0, 72, 73, 63, 53, 81, 10, 49, 3, 4, 88, 73, 86, 72,87.0,57.0,NA
502042,2018.0, 41, 41, 36, 35, 48, 24, 49, 12, 22, 68, 58, 74, 41,78.0,43.0,72.0
502042,2019.0, 16, 30, 16, 10, 19, 13, 7, 28, 24, 74, 18, 77, 16,69.0,50.0,75.0
518883,2016.0, , , , , , , , , , , , , ,3.0,1.0,NA
518883,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571863,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571863,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571863,2018.0, 0, 0, 0, 0, 4, 9, 0, 3, 3, 3, 82, 2, 0,21.0,36.0,49.0
571863,2019.0, , , , , , , , , , , , , ,22.0,20.0,36.0
605240,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605240,2018.0, 84, 86, 86, 80, 79, 89, 65, 69, 88, 94, 32, 95, 84,21.0,96.0,40.0
605240,2019.0, 29, 65, 70, 73, 3, 87, 74, 33, 24, 73, 0, 96, 29,9.0,96.0,37.0
605240,2020.0, 57, 62, 65, 65, 31, 74, 58, 14, 13, 76, 5, 87, 57,6.0,61.0,10.0
446248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519096,2015.0, 9, 1, 4, 10, 26, 62, 27, 33, 6, 9, 99, 6, 9,20.0,28.0,20.0
519096,2016.0, 97, 77, 94, 97, 96, 97, 99, 84, 88, 53, 98, 5, 97,21.0,22.0,17.0
519096,2017.0, 49, 2, 47, 92, 36, 88, 94, 75, 26, 13, 99, 2, 49,15.0,7.0,NA
519096,2018.0, 35, 11, 17, 27, 67, 53, 25, 46, 15, 17, 100, 8, 35,13.0,8.0,NA
519096,2019.0, , , , , , , , , , , , , ,6.0,7.0,NA
545404,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425657,2015.0, , , , , , , , , , , , , ,1.0,34.0,21.0
425657,2016.0, , , , , , , , , , , , , ,0.0,24.0,18.0
605222,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605222,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650828,2017.0, , , , , , , , , , , , , ,81.0,46.0,NA
650828,2018.0, 52, 29, 33, 39, 71, 60, 49, 29, 27, 35, 98, 56, 52,76.0,68.0,NA
434641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523260,2015.0, 18, 17, 26, 38, 18, 35, 64, 14, 1, 37, 33, 17, 18,91.0,21.0,94.0
523260,2016.0, , , , , , , , , , , , , ,95.0,32.0,95.0
523260,2017.0, 54, 50, 75, 85, 30, 85, 78, 9, 17, 52, 12, 52, 54,99.0,50.0,96.0
523260,2018.0, 47, 54, 77, 87, 21, 89, 92, 12, 29, 60, 12, 55, 47,99.0,49.0,98.0
523260,2019.0, 78, 80, 83, 82, 61, 87, 74, 37, 18, 75, 25, 57, 78,98.0,22.0,99.0
523260,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543483,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543483,2018.0, 3, 18, 2, 1, 15, 44, 1, 1, 1, 52, 34, 58, 3,76.0,44.0,60.0
543483,2019.0, 39, 35, 33, 34, 36, 60, 15, 5, 5, 77, 39, 87, 39,80.0,66.0,58.0
543483,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493117,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607560,2019.0, 44, 24, 27, 31, 66, 69, 57, 33, 43, 47, 96, 40, 44,7.0,0.0,27.0
607560,2020.0, 35, 27, 27, 29, 36, 38, 22, 74, 62, 47, 55, 13, 35,6.0,0.0,14.0
664092,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664092,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664682,2018.0, , , , , , , , , , , , , ,25.0,25.0,NA
664682,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594840,2015.0, , , , , , , , , , , , , ,36.0,0.0,NA
594840,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594840,2017.0, 41, 32, 52, 67, 26, 78, 69, 75, 83, 8, 49, 5, 41,24.0,0.0,NA
594840,2018.0, 74, 57, 56, 57, 82, 72, 70, 69, 65, 29, 92, 5, 74,28.0,0.0,NA
594840,2019.0, 2, 1, 1, 3, 14, 44, 3, 3, 1, 11, 93, 8, 2,23.0,0.0,NA
594840,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425386,2015.0, 1, 1, 2, 5, 3, 5, 18, 23, 32, 5, 65, 5, 1,37.0,41.0,27.0
425386,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608379,2015.0, 60, 55, 60, 61, 53, 17, 56, 64, 48, 47, 47, 40, 60,69.0,25.0,27.0
608379,2016.0, 38, 26, 33, 41, 41, 25, 46, 63, 54, 34, 58, 17, 38,54.0,26.0,15.0
608379,2017.0, 60, 45, 58, 65, 59, 18, 55, 49, 73, 57, 59, 38, 60,70.0,33.0,24.0
608379,2018.0, 9, 8, 18, 33, 7, 41, 25, 29, 35, 35, 21, 37, 9,43.0,18.0,20.0
608379,2019.0, 10, 11, 10, 12, 11, 20, 33, 58, 59, 17, 27, 18, 10,38.0,9.0,6.0
608379,2020.0, 42, 31, 23, 23, 65, 28, 34, 56, 16, 52, 93, 35, 42,32.0,15.0,14.0
543725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456051,2015.0, , , , , , , , , , , , , ,68.0,43.0,64.0
456051,2019.0, , , , , , , , , , , , , ,51.0,19.0,63.0
518715,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518715,2016.0, , , , , , , , , , , , , ,40.0,59.0,NA
518715,2017.0, 80, 87, 92, 95, 40, 97, 98, 59, 43, 57, 6, 79, 80,34.0,63.0,NA
518715,2018.0, 26, 29, 34, 40, 21, 64, 36, 46, 64, 45, 45, 65, 26,34.0,61.0,NA
518715,2019.0, 30, 30, 53, 70, 13, 80, 80, 50, 48, 24, 19, 10, 30,24.0,56.0,NA
518715,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444436,2015.0, 67, 29, 74, 93, 47, 95, 95, 23, 57, 15, 75, 25, 67,50.0,2.0,NA
444436,2016.0, , , , , , , , , , , , , ,28.0,2.0,NA
488786,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488786,2016.0, 25, 41, 36, 33, 11, 72, 21, 77, 85, 55, 8, 88, 25,11.0,78.0,NA
488786,2018.0, 61, 74, 85, 88, 29, 97, 97, 97, 99, 25, 14, 67, 61,8.0,55.0,30.0
592165,2019.0, , , , , , , , , , , , , ,76.0,43.0,NA
592165,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421685,2015.0, 9, 17, 4, 4, 23, 1, 13, 4, 14, 12, 63, 9, 9,15.0,73.0,19.0
650671,2019.0, , , , , , , , , , , , , ,54.0,78.0,55.0
650671,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594943,2016.0, 62, 33, 37, 45, 87, 52, 56, 82, 57, 0, 100, 13, 62,10.0,41.0,17.0
594943,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594943,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503285,2015.0, 99, 97, 98, 95, 98, 91, 88, 99, 100, 96, 82, 96, 99,3.0,60.0,7.0
503285,2016.0, , , , , , , , , , , , , ,2.0,49.0,NA
503285,2017.0, 87, 95, 86, 61, 88, 66, 24, 72, 56, 92, 24, 61, 87,3.0,65.0,8.0
503285,2018.0, , , , , , , , , , , , , ,1.0,69.0,NA
503285,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503285,2020.0, , , , , , , , , , , , , ,1.0,51.0,NA
607374,2015.0, , , , , , , , , , , , , ,36.0,65.0,NA
607374,2016.0, 18, 62, 11, 1, 33, 31, 0, 16, 71, 66, 15, 84, 18,28.0,46.0,NA
607374,2018.0, 12, 24, 8, 3, 23, 38, 9, 18, 19, 38, 25, 67, 12,16.0,53.0,NA
607374,2019.0, , , , , , , , , , , , , ,19.0,58.0,NA
607374,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641962,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502166,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150116,2015.0, , , , , , , , , , , , , ,7.0,14.0,64.0
571577,2015.0, , , , , , , , , , , , , ,26.0,1.0,19.0
571577,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621086,2019.0, , , , , , , , , , , , , ,17.0,0.0,22.0
605301,2018.0, , , , , , , , , , , , , ,83.0,40.0,NA
605301,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664856,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664856,2019.0, , , , , , , , , , , , , ,30.0,87.0,93.0
664856,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621142,2018.0, , , , , , , , , , , , , ,89.0,51.0,NA
621142,2019.0, 53, 50, 59, 65, 52, 69, 77, 15, 13, 74, 61, 62, 53,96.0,43.0,NA
621142,2020.0, 46, 23, 30, 38, 38, 46, 51, 19, 23, 11, 57, 11, 46,88.0,39.0,NA
519186,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519186,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477569,2015.0, 70, 75, 39, 16, 86, 45, 2, 30, 86, 86, 94, 80, 70,29.0,33.0,14.0
477569,2016.0, 59, 65, 36, 17, 82, 46, 17, 30, 44, 58, 72, 44, 59,31.0,40.0,5.0
477569,2017.0, 46, 41, 40, 43, 51, 51, 18, 10, 51, 46, 49, 68, 46,26.0,48.0,8.0
477569,2018.0, , , , , , , , , , , , , ,19.0,40.0,14.0
477569,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502043,2015.0, 39, 35, 46, 54, 36, 9, 50, 40, 37, 32, 42, 50, 39,46.0,37.0,16.0
502043,2016.0, 19, 11, 24, 39, 17, 20, 46, 54, 58, 14, 42, 45, 19,31.0,21.0,30.0
502043,2017.0, 12, 7, 17, 32, 10, 7, 31, 17, 10, 21, 43, 42, 12,40.0,18.0,46.0
502043,2018.0, 36, 36, 50, 60, 34, 13, 65, 65, 40, 47, 27, 63, 36,54.0,27.0,52.0
502043,2019.0, 28, 19, 34, 52, 28, 10, 39, 58, 38, 50, 54, 75, 28,54.0,21.0,48.0
502043,2020.0, 14, 13, 28, 46, 11, 6, 48, 52, 33, 24, 34, 27, 14,41.0,28.0,36.0
442707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605276,2018.0, 22, 41, 13, 6, 38, 18, 10, 53, 56, 12, 51, 9, 22,38.0,35.0,32.0
605276,2019.0, 1, 2, 0, 0, 6, 12, 0, 0, 0, 18, 48, 8, 1,50.0,28.0,30.0
605276,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571901,2015.0, , , , , , , , , , , , , ,68.0,32.0,NA
571901,2016.0, , , , , , , , , , , , , ,32.0,26.0,NA
571901,2017.0, 85, 85, 95, 98, 49, 93, 95, 96, 92, 65, 15, 43, 85,26.0,43.0,75.0
571901,2018.0, , , , , , , , , , , , , ,17.0,63.0,79.0
571901,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571901,2020.0, 54, 45, 42, 40, 67, 46, 25, 74, 70, 49, 93, 10, 54,11.0,45.0,55.0
400089,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656546,2016.0, , , , , , , , , , , , , ,78.0,87.0,92.0
656546,2017.0, 33, 49, 27, 18, 41, 26, 18, 36, 28, 26, 35, 16, 33,74.0,86.0,84.0
656546,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656546,2019.0, 2, 7, 2, 1, 3, 28, 1, 9, 14, 41, 17, 20, 2,63.0,88.0,68.0
656546,2020.0, 13, 4, 13, 24, 12, 38, 19, 1, 1, 23, 49, 19, 13,71.0,82.0,55.0
460105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571670,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571670,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571670,2018.0, 94, 78, 93, 95, 77, 94, 98, 59, 82, 45, 45, 54, 94,58.0,40.0,NA
571670,2019.0, , , , , , , , , , , , , ,64.0,49.0,NA
571670,2020.0, 74, 34, 75, 93, 69, 88, 96, 95, 95, 25, 94, 26, 74,55.0,41.0,NA
488748,2016.0, 90, 98, 95, 80, 77, 82, 51, 51, 66, 95, 3, 65, 90,48.0,63.0,11.0
488748,2017.0, 93, 98, 93, 80, 91, 88, 91, 96, 76, 67, 28, 47, 93,40.0,60.0,16.0
488748,2018.0, , , , , , , , , , , , , ,38.0,63.0,11.0
488748,2019.0, , , , , , , , , , , , , ,34.0,53.0,7.0
488748,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622072,2015.0, 31, 20, 41, 61, 26, 17, 70, 46, 49, 30, 49, 24, 31,15.0,3.0,7.0
622072,2016.0, 64, 65, 74, 78, 59, 82, 73, 32, 44, 81, 50, 68, 64,25.0,2.0,2.0
622072,2017.0, 77, 59, 73, 79, 78, 31, 68, 88, 88, 69, 84, 64, 77,37.0,10.0,10.0
622072,2018.0, 71, 49, 66, 78, 67, 36, 83, 56, 65, 44, 80, 42, 71,13.0,1.0,6.0
622072,2019.0, , , , , , , , , , , , , ,11.0,17.0,11.0
622072,2020.0, , , , , , , , , , , , , ,25.0,36.0,18.0
459999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594027,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594027,2018.0, 31, 49, 47, 41, 23, 68, 45, 56, 33, 68, 12, 60, 31,99.0,28.0,NA
594027,2019.0, 5, 53, 30, 17, 1, 56, 6, 12, 17, 25, 1, 68, 5,99.0,30.0,NA
453268,2020.0, 57, 58, 63, 65, 42, 56, 43, 19, 6, 62, 41, 64, 57,95.0,99.0,NA
543881,2015.0, 42, 23, 37, 55, 42, 85, 84, 58, 54, 9, 78, 8, 42,55.0,40.0,28.0
624586,2016.0, , , , , , , , , , , , , ,71.0,34.0,NA
624586,2017.0, 67, 55, 61, 63, 73, 85, 59, 8, 11, 92, 80, 98, 67,60.0,26.0,NA
624586,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
624586,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
624586,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592753,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
628711,2016.0, 69, 71, 83, 87, 52, 76, 83, 89, 82, 76, 29, 72, 69,56.0,92.0,82.0
628711,2017.0, , , , , , , , , , , , , ,57.0,91.0,79.0
628711,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
628711,2019.0, 89, 85, 94, 94, 82, 80, 92, 100, 100, 69, 46, 78, 89,79.0,94.0,82.0
628711,2020.0, 75, 72, 63, 57, 80, 33, 76, 71, 91, 29, 57, 45, 75,68.0,89.0,88.0
430884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458681,2015.0, 53, 58, 57, 54, 42, 19, 52, 25, 66, 63, 19, 35, 53,46.0,84.0,24.0
458681,2017.0, 50, 67, 58, 46, 41, 11, 51, 66, 89, 35, 22, 37, 50,29.0,70.0,17.0
458681,2018.0, 50, 49, 68, 80, 29, 41, 89, 73, 34, 55, 15, 40, 50,46.0,73.0,19.0
458681,2019.0, 78, 70, 70, 68, 81, 16, 70, 70, 73, 78, 73, 72, 78,53.0,90.0,30.0
458681,2020.0, 80, 79, 72, 63, 82, 13, 70, 45, 47, 63, 66, 40, 80,43.0,91.0,65.0
453286,2015.0, 93, 91, 78, 57, 99, 5, 30, 78, 75, 94, 98, 92, 93,77.0,99.0,46.0
453286,2016.0, 95, 94, 85, 65, 97, 12, 46, 82, 85, 94, 76, 96, 95,80.0,99.0,60.0
453286,2017.0, 98, 98, 94, 80, 98, 24, 55, 67, 79, 97, 75, 91, 98,57.0,96.0,58.0
453286,2018.0, 96, 95, 90, 73, 98, 12, 45, 89, 78, 95, 86, 92, 96,62.0,93.0,58.0
453286,2019.0, 96, 89, 91, 85, 96, 28, 58, 75, 59, 95, 94, 91, 96,70.0,90.0,79.0
453286,2020.0, 51, 37, 37, 37, 56, 6, 31, 47, 55, 84, 60, 82, 51,65.0,91.0,80.0
598264,2015.0, , , , , , , , , , , , , ,86.0,59.0,30.0
598264,2016.0, 35, 56, 54, 53, 23, 72, 61, 11, 21, 75, 10, 81, 35,95.0,62.0,18.0
598264,2017.0, 83, 85, 88, 88, 78, 78, 74, 72, 80, 87, 27, 86, 83,83.0,58.0,12.0
598264,2018.0, 90, 97, 91, 75, 81, 68, 20, 2, 14, 97, 8, 97, 90,94.0,82.0,32.0
598264,2019.0, 89, 95, 97, 95, 66, 92, 83, 25, 70, 98, 5, 95, 89,93.0,83.0,20.0
598264,2020.0, 24, 51, 34, 25, 17, 46, 12, 6, 11, 82, 10, 63, 24,84.0,58.0,12.0
458709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452061,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621199,2016.0, 93, 76, 95, 98, 84, 94, 96, 99, 100, 30, 61, 50, 93,44.0,8.0,NA
621199,2017.0, 80, 68, 86, 90, 71, 85, 87, 91, 82, 26, 67, 43, 80,24.0,9.0,NA
621199,2018.0, , , , , , , , , , , , , ,31.0,7.0,80.0
621199,2019.0, , , , , , , , , , , , , ,45.0,8.0,46.0
452241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623474,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623474,2020.0, 24, 54, 58, 60, 6, 74, 66, 64, 93, 26, 3, 43, 24,51.0,64.0,57.0
468504,2015.0, , , , , , , , , , , , , ,6.0,36.0,54.0
468504,2016.0, 31, 19, 44, 62, 20, 36, 79, 38, 34, 34, 37, 21, 31,23.0,30.0,65.0
468504,2017.0, 60, 63, 67, 67, 43, 13, 53, 72, 85, 37, 31, 20, 60,28.0,32.0,56.0
468504,2018.0, 33, 39, 42, 42, 32, 9, 47, 34, 29, 31, 39, 24, 33,15.0,12.0,38.0
468504,2019.0, 12, 15, 14, 17, 11, 32, 31, 25, 7, 40, 23, 14, 12,11.0,16.0,62.0
468504,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458924,2018.0, , , , , , , , , , , , , ,56.0,26.0,4.0
458924,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663531,2019.0, , , , , , , , , , , , , ,44.0,4.0,59.0
663531,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543334,2015.0, , , , , , , , , , , , , ,11.0,6.0,32.0
543334,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543334,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
593974,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
593974,2017.0, 87, 83, 90, 93, 82, 97, 98, 79, 64, 51, 35, 90, 87,94.0,27.0,NA
593974,2018.0, 10, 3, 49, 92, 0, 94, 97, 83, 90, 2, 3, 35, 10,86.0,20.0,NA
593974,2019.0, , , , , , , , , , , , , ,81.0,32.0,NA
593974,2020.0, 46, 50, 63, 73, 35, 74, 86, 91, 87, 41, 39, 65, 46,76.0,35.0,NA
451584,2015.0, 96, 96, 94, 82, 96, 74, 44, 92, 93, 95, 41, 81, 96,86.0,95.0,70.0
451584,2016.0, , , , , , , , , , , , , ,74.0,92.0,61.0
451584,2017.0, 76, 90, 85, 67, 67, 71, 33, 93, 84, 94, 10, 93, 76,51.0,90.0,56.0
451584,2018.0, 97, 97, 97, 93, 94, 89, 85, 65, 73, 88, 23, 78, 97,44.0,96.0,62.0
451584,2019.0, 8, 19, 27, 35, 2, 74, 39, 28, 67, 29, 3, 47, 8,26.0,96.0,62.0
451584,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596001,2017.0, 17, 20, 11, 10, 36, 34, 38, 5, 10, 30, 87, 32, 17,28.0,5.0,19.0
596001,2018.0, 31, 36, 23, 16, 53, 1, 15, 37, 47, 47, 88, 33, 31,25.0,5.0,38.0
596001,2019.0, 15, 16, 12, 14, 27, 2, 22, 13, 13, 37, 60, 27, 15,29.0,7.0,40.0
596001,2020.0, 17, 9, 10, 16, 32, 38, 36, 33, 51, 12, 88, 13, 17,23.0,15.0,NA
