id,Year,Pitch Type,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
450306,2017.0, 4-Seamer,3.5,3.0,75.0,2.6,16.0,0.533,1.067,0.675,14.3,12.5,13.3,0.346,0.875,0.513,53.8
450306,2017.0, Curveball,-1.1,-7.0,593.0,20.3,138.0,0.256,0.364,0.282,23.2,18.8,16.0,0.263,0.404,0.315,30.2
450306,2017.0, Changeup,-1.8,-17.0,947.0,32.4,296.0,0.184,0.283,0.249,36.5,23.3,21.0,0.207,0.321,0.265,19.7
450306,2017.0, Sinker,1.2,16.0,1304.0,44.6,302.0,0.333,0.607,0.429,10.6,12.3,12.8,0.308,0.567,0.402,43.8
543867,2020.0, Curveball,1.9,3.0,166.0,44.5,28.0,0.238,0.381,0.348,37.1,32.1,17.0,0.241,0.306,0.321,38.5
543867,2020.0, 4-Seamer,-1.5,-3.0,207.0,55.5,63.0,0.148,0.259,0.234,22.6,17.5,19.6,0.201,0.355,0.275,33.3
543867,2017.0, Changeup,19.8,4.0,18.0,5.6,4.0,0.75,1.75,1.038,0.0,0.0,0.592,1.026,0.669,100.0,NA
543867,2017.0, Curveball,0.1,0.0,105.0,32.5,18.0,0.2,0.267,0.286,17.9,27.8,14.7,0.17,0.195,0.256,10.0
543867,2017.0, 4-Seamer,3.8,8.0,200.0,61.9,66.0,0.421,0.772,0.508,17.0,12.1,22.2,0.382,0.738,0.504,57.7
676606,2020.0, Curveball,-2.1,-2.0,78.0,11.5,14.0,0.143,0.214,0.154,25.0,28.6,23.5,0.113,0.222,0.138,30.0
676606,2020.0, Changeup,1.7,1.0,57.0,8.4,16.0,0.267,0.4,0.313,36.4,37.5,33.3,0.153,0.213,0.186,44.4
676606,2020.0, Slider,-1.7,-2.0,109.0,16.1,24.0,0.174,0.174,0.179,26.9,29.2,17.5,0.23,0.263,0.234,6.3
676606,2020.0, 4-Seamer,0.1,1.0,435.0,64.1,114.0,0.269,0.529,0.368,16.2,16.7,16.0,0.289,0.537,0.361,45.9
676606,2019.0, Changeup,-1.5,-1.0,69.0,7.2,12.0,0.091,0.091,0.133,29.2,0.0,0.0,0.286,0.337,0.312,27.3
676606,2019.0, Curveball,2.8,4.0,129.0,13.5,26.0,0.423,0.538,0.402,29.1,11.5,14.3,0.308,0.367,0.297,17.4
676606,2019.0, Slider,2.6,6.0,242.0,25.3,85.0,0.256,0.577,0.397,29.1,24.7,19.8,0.245,0.495,0.338,31.6
676606,2019.0, 4-Seamer,1.3,7.0,518.0,54.1,139.0,0.333,0.569,0.421,17.0,12.9,18.0,0.331,0.575,0.41,40.7
596064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664353,2020.0, Slider,0.3,0.0,56.0,13.1,12.0,0.25,0.5,0.317,24.0,8.3,5.9,0.293,0.531,0.331,18.2
664353,2020.0, Curveball,-4.0,-2.0,51.0,11.9,17.0,0.2,0.2,0.241,19.0,17.6,18.8,0.177,0.212,0.234,25.0
664353,2020.0, Changeup,0.1,0.0,88.0,20.5,32.0,0.172,0.31,0.252,28.0,21.9,17.5,0.268,0.437,0.326,31.8
664353,2020.0, 4-Seamer,-1.7,-4.0,234.0,54.5,55.0,0.216,0.333,0.276,17.7,10.9,10.5,0.321,0.547,0.373,51.1
664353,2019.0, Curveball,1.1,1.0,68.0,9.8,16.0,0.438,0.5,0.416,41.4,25.0,19.0,0.218,0.295,0.223,25.0
664353,2019.0, Slider,-0.1,0.0,119.0,17.2,26.0,0.2,0.2,0.2,47.1,38.5,25.0,0.232,0.317,0.257,26.7
664353,2019.0, Changeup,-2.0,-4.0,178.0,25.7,53.0,0.16,0.36,0.223,27.4,26.4,21.2,0.163,0.34,0.226,18.9
664353,2019.0, 4-Seamer,-0.2,-1.0,328.0,47.3,72.0,0.269,0.493,0.349,19.6,16.7,14.1,0.295,0.594,0.385,37.5
543557,2020.0, Curveball,6.5,1.0,10.0,10.3,1.0,1.0,3.0,1.6,0.0,0.0,0.636,1.254,0.709,100.0,NA
543557,2020.0, Sinker,-3.4,-1.0,15.0,15.5,5.0,0.2,0.2,0.18,20.0,40.0,40.0,0.218,0.319,0.213,33.3
543557,2020.0, 4-Seamer,5.2,1.0,22.0,22.7,5.0,0.5,0.5,0.5,0.0,0.0,0.0,0.524,0.597,0.519,25.0
543557,2020.0, Cutter,-2.5,-1.0,29.0,29.9,6.0,0.0,0.0,0.15,25.0,16.7,20.0,0.162,0.171,0.19,20.0
543557,2020.0, Changeup,5.6,1.0,21.0,21.6,6.0,0.333,0.833,0.483,25.0,16.7,12.5,0.475,1.175,0.645,60.0
543557,2019.0, 4-Seamer,0.8,2.0,217.0,13.7,51.0,0.359,0.667,0.515,12.3,7.8,7.8,0.365,0.614,0.479,51.4
543557,2019.0, Cutter,1.2,3.0,268.0,17.0,55.0,0.294,0.431,0.342,24.6,25.5,17.3,0.288,0.489,0.353,45.9
543557,2019.0, Curveball,1.9,6.0,334.0,21.2,62.0,0.31,0.638,0.413,34.4,30.6,19.8,0.269,0.497,0.336,37.5
543557,2019.0, Changeup,0.3,1.0,334.0,21.2,98.0,0.253,0.368,0.281,26.7,17.3,13.1,0.251,0.381,0.278,27.8
543557,2019.0, Sinker,1.2,5.0,422.0,26.7,134.0,0.365,0.626,0.455,12.2,11.2,16.7,0.369,0.65,0.467,57.8
543557,2018.0, Cutter,0.0,0.0,145.0,7.4,35.0,0.242,0.394,0.297,24.6,20.0,17.9,0.282,0.423,0.327,50.0
543557,2018.0, Curveball,-0.6,-3.0,424.0,21.8,86.0,0.215,0.304,0.272,29.5,26.7,20.0,0.248,0.416,0.309,36.2
543557,2018.0, 4-Seamer,1.0,4.0,363.0,18.6,101.0,0.365,0.518,0.444,9.0,10.9,11.7,0.331,0.481,0.405,48.0
543557,2018.0, Changeup,-3.1,-12.0,387.0,19.9,124.0,0.14,0.228,0.195,38.8,26.6,24.6,0.177,0.23,0.209,20.2
543557,2018.0, Sinker,1.3,8.0,625.0,32.1,183.0,0.343,0.473,0.404,9.7,6.6,10.7,0.339,0.52,0.395,43.0
543557,2017.0, Cutter,1.8,4.0,228.0,11.0,60.0,0.278,0.5,0.383,21.9,16.7,17.5,0.241,0.401,0.318,27.3
543557,2017.0, Changeup,-2.4,-6.0,248.0,12.0,82.0,0.147,0.227,0.212,36.1,24.4,19.6,0.209,0.297,0.256,17.9
543557,2017.0, Curveball,-0.1,0.0,495.0,23.9,108.0,0.204,0.296,0.269,32.8,34.3,21.9,0.205,0.281,0.256,27.9
543557,2017.0, 4-Seamer,-1.5,-17.0,1103.0,53.2,285.0,0.231,0.318,0.304,11.1,11.6,15.2,0.261,0.399,0.338,31.6
457754,2019.0, Curveball,-1.2,0.0,12.0,8.4,2.0,0.0,0.0,0.0,33.3,0.0,0.0,0.323,0.559,0.371,0.0
457754,2019.0, Slider,-3.9,-2.0,58.0,40.6,14.0,0.0,0.0,0.1,37.9,28.6,19.0,0.197,0.403,0.315,37.5
457754,2019.0, 4-Seamer,1.8,1.0,73.0,51.0,20.0,0.357,0.929,0.58,24.1,5.0,5.6,0.401,0.909,0.584,46.2
457754,2018.0, Curveball,0.2,0.0,6.0,4.3,1.0,0.0,0.0,0.0,50.0,100.0,33.3,0.0,NA,NA,NA
457754,2018.0, Slider,-1.9,-1.0,53.0,38.1,11.0,0.182,0.273,0.195,40.0,36.4,23.5,0.156,0.202,0.153,14.3
457754,2018.0, 4-Seamer,2.4,2.0,80.0,57.6,25.0,0.19,0.524,0.394,29.5,20.0,26.3,0.28,0.605,0.425,56.3
425856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621107,2020.0, Changeup,1.7,1.0,49.0,5.4,9.0,0.375,0.375,0.378,32.0,22.2,15.4,0.331,0.383,0.346,16.7
621107,2020.0, 4-Seamer,-0.8,-1.0,88.0,9.6,20.0,0.167,0.556,0.333,33.3,30.0,21.4,0.21,0.547,0.333,41.7
621107,2020.0, Curveball,-2.6,-3.0,120.0,13.1,41.0,0.1,0.125,0.135,43.9,48.8,33.9,0.123,0.14,0.13,20.0
621107,2020.0, Slider,0.4,1.0,185.0,20.3,50.0,0.306,0.633,0.4,18.4,20.0,20.4,0.253,0.435,0.287,33.3
621107,2020.0, Sinker,0.6,3.0,471.0,51.6,125.0,0.31,0.469,0.371,18.7,25.6,26.2,0.241,0.375,0.296,35.4
621107,2019.0, Cutter,1.6,0.0,13.0,0.5,5.0,0.4,0.6,0.43,20.0,20.0,16.7,0.379,0.759,0.472,25.0
621107,2019.0, Curveball,1.5,2.0,138.0,5.4,28.0,0.308,0.654,0.423,36.4,28.6,33.3,0.285,0.475,0.346,16.7
621107,2019.0, Changeup,1.2,2.0,203.0,7.9,58.0,0.339,0.518,0.384,17.9,13.8,17.0,0.279,0.447,0.309,30.6
621107,2019.0, Sinker,-0.3,-2.0,562.0,21.9,184.0,0.267,0.471,0.361,13.8,16.3,19.1,0.238,0.379,0.29,31.0
621107,2019.0, Slider,-1.4,-11.0,790.0,30.7,192.0,0.26,0.39,0.304,22.2,17.7,14.5,0.255,0.397,0.303,31.0
621107,2019.0, 4-Seamer,0.6,5.0,865.0,33.6,233.0,0.248,0.442,0.344,21.8,20.6,16.7,0.245,0.469,0.335,38.4
621107,2018.0, Curveball,0.3,0.0,116.0,5.7,18.0,0.188,0.313,0.228,32.3,38.9,25.0,0.206,0.298,0.251,50.0
621107,2018.0, Changeup,1.6,4.0,228.0,11.2,70.0,0.338,0.523,0.407,33.6,22.9,23.5,0.25,0.356,0.293,30.6
621107,2018.0, Sinker,0.0,0.0,241.0,11.8,72.0,0.265,0.5,0.354,19.6,4.2,13.0,0.276,0.496,0.354,29.2
621107,2018.0, Slider,-0.3,-1.0,508.0,24.9,136.0,0.238,0.354,0.288,28.2,23.5,21.5,0.231,0.32,0.259,24.2
621107,2018.0, 4-Seamer,-0.1,-1.0,947.0,46.4,248.0,0.255,0.441,0.329,19.9,26.2,19.9,0.235,0.416,0.313,40.1
621107,2017.0, Changeup,-1.1,-1.0,76.0,7.5,22.0,0.227,0.227,0.214,10.0,0.0,0.0,0.244,0.421,0.283,31.8
621107,2017.0, Slider,3.2,4.0,130.0,12.7,29.0,0.36,0.76,0.463,27.8,10.3,7.1,0.354,0.773,0.508,47.8
621107,2017.0, Curveball,5.1,6.0,117.0,11.5,30.0,0.333,0.7,0.433,28.1,26.7,19.0,0.254,0.571,0.345,31.8
621107,2017.0, 4-Seamer,0.6,2.0,310.0,30.4,77.0,0.275,0.638,0.385,13.6,11.7,10.1,0.286,0.58,0.381,39.7
621107,2017.0, Sinker,-0.2,-1.0,383.0,37.5,121.0,0.33,0.477,0.373,10.4,12.4,16.3,0.304,0.459,0.354,32.0
448281,2020.0, Splitter,13.2,1.0,7.0,5.5,2.0,0.5,2.0,1.0,0.0,0.0,0.0,0.286,1.068,0.492,50.0
448281,2020.0, Slider,-10.6,-2.0,16.0,12.6,7.0,0.0,0.0,0.0,22.2,14.3,20.0,0.164,0.274,0.175,16.7
448281,2020.0, 4-Seamer,3.0,3.0,104.0,81.9,25.0,0.381,0.714,0.465,19.0,20.0,19.2,0.425,0.812,0.479,38.9
448281,2019.0, Splitter,2.1,1.0,65.0,6.0,12.0,0.333,0.667,0.421,24.3,33.3,12.1,0.247,0.361,0.261,37.5
448281,2019.0, Slider,-2.1,-1.0,62.0,5.8,13.0,0.154,0.154,0.138,44.4,30.8,15.4,0.178,0.218,0.171,33.3
448281,2019.0, 4-Seamer,-0.4,-3.0,947.0,88.1,232.0,0.259,0.468,0.337,22.5,25.0,17.1,0.242,0.48,0.324,42.8
448281,2018.0, Slider,-2.1,-1.0,25.0,4.0,5.0,0.0,0.0,0.14,54.5,60.0,33.3,0.002,0.002,0.142,0.0
448281,2018.0, Splitter,0.3,0.0,44.0,7.1,11.0,0.1,0.2,0.341,28.6,18.2,13.3,0.167,0.193,0.214,0.0
448281,2018.0, 4-Seamer,-2.7,-15.0,549.0,88.5,146.0,0.142,0.22,0.176,33.4,37.7,29.4,0.165,0.272,0.206,26.7
448281,2017.0, Curveball,-4.9,0.0,2.0,0.3,1.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,NA,NA,NA
448281,2017.0, Slider,-4.5,-2.0,38.0,4.8,7.0,0.0,0.0,0.0,36.8,28.6,15.4,0.116,0.137,0.11,20.0
448281,2017.0, Splitter,-0.1,0.0,56.0,7.1,17.0,0.353,0.353,0.318,30.8,29.4,23.8,0.218,0.249,0.212,8.3
448281,2017.0, 4-Seamer,-1.5,-10.0,689.0,87.7,171.0,0.176,0.302,0.239,27.7,31.6,21.1,0.184,0.313,0.236,20.4
572403,2019.0, Changeup,9.9,1.0,6.0,0.6,2.0,0.0,0.0,0.35,50.0,0.0,0.0,0.008,0.012,0.354,0.0
572403,2019.0, 4-Seamer,6.0,7.0,119.0,12.6,28.0,0.455,0.682,0.536,14.8,14.3,7.8,0.295,0.46,0.4,38.9
572403,2019.0, Curveball,-0.1,0.0,155.0,16.4,37.0,0.167,0.25,0.219,34.0,43.2,22.2,0.21,0.348,0.247,25.0
572403,2019.0, Slider,0.9,3.0,287.0,30.4,68.0,0.266,0.656,0.399,38.1,33.8,24.2,0.24,0.494,0.327,41.5
572403,2019.0, Sinker,-0.3,-1.0,378.0,40.0,122.0,0.346,0.467,0.406,9.3,6.6,18.2,0.3,0.434,0.367,40.0
572403,2018.0, 4-Seamer,-1.4,-1.0,42.0,4.6,13.0,0.083,0.083,0.123,23.5,30.8,14.8,0.127,0.207,0.189,25.0
572403,2018.0, Curveball,-1.0,-2.0,153.0,16.8,36.0,0.194,0.278,0.204,44.4,41.7,26.8,0.148,0.216,0.159,19.0
572403,2018.0, Slider,-1.9,-5.0,259.0,28.4,66.0,0.131,0.23,0.163,37.4,33.3,26.5,0.153,0.265,0.208,28.6
572403,2018.0, Sinker,0.6,3.0,449.0,49.2,118.0,0.306,0.49,0.416,17.7,10.2,15.0,0.255,0.423,0.361,40.2
572403,2018.0, N/A,0.0,0.0,1.0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572403,2018.0, Changeup,2.3,0.0,8.0,0.9,100.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572403,2017.0, N/A,0.0,0.0,1.0,0.2,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572403,2017.0, Changeup,-1.3,0.0,15.0,2.8,2.0,0.0,0.0,0.0,50.0,100.0,40.0,0.0,NA,NA,NA
572403,2017.0, Slider,4.1,3.0,80.0,15.0,21.0,0.35,0.95,0.543,37.8,19.0,23.5,0.4,0.948,0.565,37.5
572403,2017.0, Curveball,1.3,2.0,113.0,21.2,25.0,0.318,0.727,0.466,31.7,28.0,20.0,0.26,0.435,0.342,53.3
572403,2017.0, 4-Seamer,0.9,1.0,135.0,25.4,42.0,0.317,0.707,0.417,15.7,14.3,16.2,0.3,0.61,0.373,30.6
572403,2017.0, Sinker,-0.5,-1.0,186.0,35.0,53.0,0.286,0.367,0.334,12.6,11.3,18.8,0.273,0.412,0.331,41.9
594835,2020.0, Changeup,0.4,1.0,151.0,14.3,45.0,0.31,0.571,0.396,19.0,17.8,12.7,0.246,0.42,0.3,35.3
594835,2020.0, Curveball,0.5,1.0,170.0,16.1,45.0,0.262,0.405,0.342,26.0,28.9,24.1,0.224,0.463,0.306,41.4
594835,2020.0, Cutter,-0.2,0.0,258.0,24.4,71.0,0.188,0.377,0.263,21.4,23.9,16.7,0.239,0.511,0.306,32.7
594835,2020.0, Sinker,-2.7,-13.0,478.0,45.2,116.0,0.195,0.257,0.222,16.7,22.4,21.0,0.257,0.384,0.272,32.2
594835,2019.0, 4-Seamer,0.2,0.0,28.0,0.9,6.0,0.167,0.333,0.358,42.9,0.0,0.0,0.272,0.677,0.385,50.0
594835,2019.0, Curveball,0.3,1.0,502.0,15.5,116.0,0.324,0.495,0.374,19.2,14.7,15.9,0.274,0.424,0.315,41.7
594835,2019.0, Cutter,0.3,2.0,652.0,20.2,200.0,0.251,0.358,0.304,15.7,24.5,19.2,0.237,0.355,0.278,36.0
594835,2019.0, Changeup,-0.3,-2.0,761.0,23.5,233.0,0.244,0.41,0.309,22.4,12.0,13.7,0.249,0.398,0.297,25.9
594835,2019.0, Sinker,-0.8,-10.0,1219.0,37.7,285.0,0.265,0.426,0.342,14.9,17.2,14.3,0.275,0.47,0.359,39.9
594835,2018.0, 4-Seamer,0.6,1.0,194.0,7.6,38.0,0.189,0.324,0.232,11.7,28.9,19.0,0.27,0.527,0.347,38.5
594835,2018.0, Sinker,0.2,1.0,630.0,24.6,110.0,0.326,0.522,0.419,19.9,12.7,16.9,0.309,0.47,0.396,43.6
594835,2018.0, Curveball,-0.6,-4.0,571.0,22.3,137.0,0.287,0.382,0.313,24.0,16.1,16.5,0.283,0.404,0.3,43.5
594835,2018.0, Cutter,0.1,0.0,576.0,22.5,193.0,0.225,0.401,0.307,20.3,32.1,21.9,0.227,0.364,0.279,33.1
594835,2018.0, Changeup,0.5,3.0,591.0,23.0,208.0,0.281,0.413,0.32,22.6,17.3,18.4,0.274,0.416,0.318,25.8
594835,2017.0, Curveball,2.4,3.0,116.0,16.5,18.0,0.529,0.588,0.558,14.0,0.0,0.0,0.407,0.528,0.419,47.1
594835,2017.0, Changeup,-0.5,-1.0,218.0,31.1,80.0,0.282,0.462,0.319,26.7,23.8,24.7,0.256,0.425,0.294,35.0
594835,2017.0, Sinker,1.8,7.0,367.0,52.4,87.0,0.364,0.61,0.449,20.6,14.9,15.7,0.327,0.565,0.416,45.3
608328,2020.0, Changeup,-1.2,0.0,10.0,7.0,2.0,0.5,0.5,0.45,16.7,0.0,0.0,0.506,0.588,0.463,0.0
608328,2020.0, Curveball,3.2,1.0,35.0,24.5,9.0,0.375,0.375,0.378,61.5,55.6,45.5,0.246,0.302,0.277,33.3
608328,2020.0, Slider,6.7,2.0,31.0,21.7,11.0,0.333,0.667,0.473,53.3,36.4,33.3,0.373,0.778,0.491,60.0
608328,2020.0, 4-Seamer,1.8,1.0,67.0,46.9,16.0,0.385,0.615,0.438,10.0,0.0,0.0,0.284,0.524,0.363,14.3
608328,2019.0, Curveball,22.8,1.0,5.0,10.9,1.0,1.0,1.0,0.9,0.0,0.0,0.0,0.972,1.045,0.885,0.0
608328,2019.0, Slider,-8.6,-1.0,9.0,19.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.081,0.076,0.0
608328,2019.0, 4-Seamer,10.3,3.0,29.0,63.0,6.0,0.667,1.667,0.833,14.3,0.0,0.0,0.493,1.297,0.707,66.7
608328,2019.0, Changeup,-7.0,0.0,3.0,6.5,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
608328,2018.0, Slider,-4.5,-3.0,57.0,20.4,14.0,0.214,0.286,0.218,26.1,21.4,18.8,0.262,0.403,0.291,36.4
608328,2018.0, Changeup,-2.0,-1.0,59.0,21.1,18.0,0.222,0.278,0.219,31.0,27.8,33.3,0.159,0.199,0.156,15.4
608328,2018.0, 4-Seamer,2.6,4.0,147.0,52.7,40.0,0.324,0.706,0.482,14.5,10.0,9.8,0.299,0.573,0.421,40.0
608328,2018.0, N/A,-4.8,0.0,1.0,0.4,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608328,2018.0, Curveball,0.4,0.0,11.0,3.9,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA
608328,2017.0, Slider,0.6,0.0,61.0,13.3,9.0,0.375,0.375,0.378,19.0,11.1,6.7,0.255,0.296,0.291,28.6
608328,2017.0, Sinker,-1.5,-1.0,82.0,17.9,19.0,0.2,0.333,0.326,14.7,5.3,11.1,0.322,0.482,0.418,50.0
608328,2017.0, Changeup,-1.6,-1.0,59.0,12.9,19.0,0.211,0.421,0.266,9.7,15.8,25.0,0.2,0.311,0.217,31.3
608328,2017.0, Curveball,5.1,3.0,68.0,14.8,20.0,0.333,0.556,0.378,22.2,20.0,19.0,0.26,0.366,0.28,13.3
608328,2017.0, 4-Seamer,1.7,3.0,188.0,41.0,58.0,0.3,0.54,0.399,10.7,6.9,11.1,0.295,0.6,0.413,36.2
606965,2020.0, Slider,-1.8,0.0,17.0,18.7,2.0,0.5,1.0,0.625,25.0,0.0,0.0,0.104,0.127,0.093,0.0
606965,2020.0, 4-Seamer,18.0,6.0,35.0,38.5,9.0,0.75,1.25,0.839,5.9,0.0,0.0,0.521,0.745,0.536,62.5
606965,2020.0, Changeup,-1.7,-1.0,39.0,42.9,10.0,0.0,0.0,0.14,52.6,50.0,26.3,0.037,0.041,0.17,33.3
606965,2019.0, Slider,-1.5,-3.0,222.0,19.4,44.0,0.233,0.349,0.245,34.7,34.1,20.3,0.244,0.375,0.258,20.7
606965,2019.0, Changeup,0.1,0.0,418.0,36.5,116.0,0.208,0.387,0.298,42.0,37.1,25.3,0.181,0.286,0.242,22.2
606965,2019.0, 4-Seamer,0.4,2.0,504.0,44.1,138.0,0.306,0.587,0.397,14.8,10.1,12.3,0.27,0.541,0.374,46.4
606965,2018.0, Slider,1.3,2.0,149.0,19.2,24.0,0.25,0.45,0.365,44.9,41.7,20.4,0.174,0.307,0.29,30.0
606965,2018.0, 4-Seamer,0.2,0.0,322.0,41.5,84.0,0.295,0.551,0.378,19.8,19.0,18.4,0.276,0.478,0.346,49.2
606965,2018.0, Changeup,-1.7,-5.0,303.0,39.0,87.0,0.175,0.288,0.236,39.5,28.7,24.5,0.182,0.279,0.236,19.6
606965,2017.0, Slider,-0.6,-2.0,275.0,21.7,48.0,0.178,0.289,0.255,41.0,33.3,18.6,0.212,0.34,0.268,27.6
606965,2017.0, 4-Seamer,-0.9,-4.0,504.0,39.7,124.0,0.211,0.422,0.321,22.3,21.0,19.8,0.22,0.437,0.328,28.9
606965,2017.0, Changeup,-1.4,-7.0,479.0,37.7,139.0,0.145,0.298,0.228,48.4,41.7,30.1,0.158,0.279,0.213,23.0
450852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640463,2018.0, Sinker,-12.4,-1.0,9.0,11.0,3.0,0.0,0.0,0.233,0.0,0.0,0.0,0.466,1.231,0.7,50.0
640463,2018.0, Changeup,-6.2,-1.0,18.0,22.0,3.0,0.333,0.333,0.3,33.3,33.3,33.3,0.233,0.243,0.209,0.0
640463,2018.0, Curveball,8.0,2.0,25.0,30.5,5.0,0.4,0.4,0.36,20.0,20.0,9.1,0.282,0.565,0.364,50.0
640463,2018.0, 4-Seamer,2.2,1.0,30.0,36.6,10.0,0.125,0.125,0.23,18.2,10.0,16.7,0.272,0.529,0.416,57.1
640463,2017.0, Slider,4.5,0.0,9.0,1.8,1.0,1.0,1.0,0.9,50.0,0.0,0.0,0.249,0.3,0.239,0.0
640463,2017.0, Curveball,5.0,5.0,103.0,21.1,21.0,0.333,0.556,0.426,32.3,23.8,12.2,0.352,0.566,0.438,69.2
640463,2017.0, Changeup,-2.7,-2.0,86.0,17.7,24.0,0.105,0.158,0.206,31.1,16.7,16.7,0.163,0.334,0.282,12.5
640463,2017.0, Sinker,0.9,1.0,141.0,29.0,33.0,0.259,0.519,0.4,12.3,15.2,16.7,0.254,0.422,0.342,34.8
640463,2017.0, 4-Seamer,3.4,5.0,147.0,30.2,41.0,0.378,0.757,0.521,11.8,9.8,9.1,0.305,0.569,0.402,36.4
434298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519144,2020.0, Curveball,1.2,1.0,50.0,5.1,12.0,0.417,0.417,0.375,4.8,0.0,0.0,0.35,0.59,0.379,33.3
519144,2020.0, 4-Seamer,0.3,0.0,103.0,10.5,20.0,0.211,0.211,0.215,19.2,50.0,19.2,0.181,0.211,0.193,22.2
519144,2020.0, Changeup,2.6,3.0,124.0,12.6,40.0,0.278,0.472,0.38,20.6,12.5,13.5,0.364,0.631,0.433,48.4
519144,2020.0, Slider,1.1,3.0,287.0,29.2,74.0,0.292,0.403,0.313,21.9,21.6,16.3,0.3,0.471,0.323,30.4
519144,2020.0, Sinker,0.9,4.0,419.0,42.6,115.0,0.324,0.486,0.403,8.3,20.0,24.0,0.281,0.449,0.333,39.0
519144,2019.0, Curveball,0.4,2.0,372.0,12.6,67.0,0.233,0.367,0.304,28.7,19.4,13.5,0.278,0.474,0.356,29.8
519144,2019.0, Changeup,0.9,3.0,349.0,11.8,95.0,0.337,0.562,0.401,16.4,8.4,8.6,0.296,0.482,0.347,35.4
519144,2019.0, Slider,1.0,5.0,537.0,18.1,163.0,0.23,0.48,0.349,22.2,23.3,16.3,0.231,0.458,0.323,29.1
519144,2019.0, Sinker,-0.6,-4.0,749.0,25.3,197.0,0.294,0.46,0.34,10.1,16.8,22.8,0.276,0.447,0.322,37.8
519144,2019.0, 4-Seamer,0.3,3.0,920.0,31.1,237.0,0.27,0.468,0.336,18.7,21.5,13.9,0.261,0.546,0.351,45.9
519144,2018.0, Curveball,0.2,1.0,434.0,14.0,76.0,0.278,0.403,0.316,29.8,22.4,16.2,0.259,0.378,0.299,30.9
519144,2018.0, Changeup,0.5,2.0,363.0,11.7,95.0,0.236,0.427,0.32,17.7,20.0,16.7,0.224,0.404,0.296,26.8
519144,2018.0, 4-Seamer,-0.8,-5.0,622.0,20.1,150.0,0.195,0.436,0.303,26.4,34.0,20.7,0.241,0.493,0.346,47.1
519144,2018.0, Slider,-0.4,-3.0,756.0,24.4,229.0,0.213,0.338,0.284,22.5,21.8,17.4,0.249,0.396,0.315,32.9
519144,2018.0, Sinker,0.4,4.0,920.0,29.7,257.0,0.283,0.421,0.346,10.2,20.2,20.9,0.248,0.376,0.308,37.9
519144,2017.0, Changeup,2.1,6.0,280.0,8.3,81.0,0.342,0.632,0.442,22.7,12.3,11.8,0.297,0.467,0.35,28.8
519144,2017.0, Curveball,0.6,3.0,523.0,15.5,98.0,0.286,0.484,0.348,26.0,18.4,18.0,0.3,0.53,0.371,36.5
519144,2017.0, Slider,-0.7,-4.0,568.0,16.8,159.0,0.216,0.412,0.298,30.5,22.6,20.2,0.226,0.394,0.289,31.6
519144,2017.0, Sinker,0.7,6.0,871.0,25.7,241.0,0.323,0.556,0.416,9.5,11.2,13.5,0.309,0.535,0.385,38.3
519144,2017.0, 4-Seamer,0.0,0.0,1123.0,33.2,300.0,0.278,0.463,0.344,21.9,30.0,18.4,0.255,0.483,0.332,37.4
519144,2017.0, N/A,0.0,0.0,1.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571945,2019.0, Changeup,-0.3,0.0,108.0,3.8,28.0,0.333,0.417,0.323,14.6,3.6,5.0,0.353,0.529,0.398,40.0
571945,2019.0, Curveball,-0.5,-3.0,600.0,20.9,146.0,0.236,0.321,0.263,26.3,25.3,18.9,0.256,0.387,0.289,27.9
571945,2019.0, Slider,0.2,1.0,661.0,23.1,186.0,0.289,0.48,0.353,24.1,16.1,13.9,0.29,0.451,0.343,31.0
571945,2019.0, 4-Seamer,-0.8,-6.0,768.0,26.8,188.0,0.275,0.45,0.332,23.1,24.5,17.5,0.252,0.424,0.311,35.4
