id,Year,Pitch,Team,Hand,#,MPH,Inches of Drop,vs Avg,% vs Avg,Inches of Break,vs Avg,% Break vs Avg
502032,2016.0,Cutter, LAD , R,169.0,89.0,27.3,-2.9,-12.0,2.5,2.2,873.0
502032,2015.0,Sinker, SD , R,92.0,94.9,13.9,-4.5,-24.0,14.2,-0.6,-4.0
502032,2015.0,Slider, SD , R,441.0,86.1,35.0,2.1,6.0,4.4,1.8,69.0
502032,2015.0,Changeup, SD , R,80.0,86.0,21.0,-7.1,-25.0,12.2,-1.2,-9.0
502032,2015.0,Cutter, SD , R,8.0,96.0,10.9,6.1,36.0,0.1,-1.1,-90.0
502032,2015.0,4-Seamer, SD , R,769.0,94.4,10.8,2.9,21.0,9.0,0.4,5.0
545333,2020.0,Curveball, CIN , R,183.0,79.7,63.6,11.0,21.0,8.8,-0.4,-5.0
545333,2020.0,Cutter, CIN , R,230.0,85.0,38.5,-7.0,-22.0,5.5,2.3,74.0
545333,2020.0,Changeup, CIN , R,3.0,84.3,27.6,-4.4,-14.0,11.6,-1.8,-14.0
545333,2020.0,Sinker, CIN , R,81.0,93.4,12.7,-8.8,-41.0,13.1,-1.5,-10.0
545333,2020.0,4-Seamer, CIN , R,476.0,93.5,11.6,3.9,25.0,9.1,1.5,20.0
545333,2020.0,Slider, CIN , R,192.0,80.7,45.3,3.5,8.0,17.5,8.8,101.0
545333,2019.0,Cutter, CIN , R,612.0,84.6,40.7,-8.0,-25.0,5.7,2.6,87.0
545333,2019.0,Changeup, CIN , R,280.0,86.0,28.3,-2.5,-8.0,15.4,1.1,8.0
545333,2019.0,Curveball, CIN , R,724.0,79.1,63.6,9.3,17.0,8.3,-1.5,-16.0
545333,2019.0,Slider, CIN , R,511.0,79.6,46.7,2.8,6.0,19.0,8.4,79.0
545333,2019.0,4-Seamer, CIN , R,1418.0,94.5,13.6,1.9,12.0,9.7,1.5,19.0
545333,2019.0,Sinker, CIN , R,141.0,94.8,19.3,-2.3,-10.0,15.9,0.7,5.0
545333,2018.0,Sinker, CLE , R,149.0,94.4,19.7,-1.7,-8.0,15.4,0.4,2.0
545333,2018.0,4-Seamer, CLE , R,1051.0,94.5,14.2,1.2,8.0,8.3,0.3,4.0
545333,2018.0,Slider, CLE , R,391.0,82.0,43.2,1.9,5.0,13.5,6.1,83.0
545333,2018.0,Curveball, CLE , R,762.0,79.1,63.8,9.3,17.0,8.3,-0.7,-8.0
545333,2018.0,Cutter, CLE , R,298.0,86.7,35.9,-7.1,-25.0,5.4,3.1,134.0
545333,2018.0,Changeup, CLE , R,200.0,87.0,29.3,-1.0,-3.0,15.7,1.6,12.0
545333,2017.0,Slider, CLE , R,25.0,84.7,39.2,3.6,10.0,0.8,-3.7,-82.0
545333,2017.0,Curveball, CLE , R,945.0,78.6,62.4,8.5,16.0,7.9,-0.6,-7.0
545333,2017.0,4-Seamer, CLE , R,1125.0,94.1,12.9,1.6,11.0,9.6,1.0,11.0
545333,2017.0,Cutter, CLE , R,373.0,86.6,32.4,-3.9,-14.0,4.2,2.1,100.0
545333,2017.0,Changeup, CLE , R,242.0,86.8,28.4,-0.5,-2.0,14.3,0.2,1.0
545333,2017.0,Sinker, CLE , R,423.0,93.6,17.9,-3.0,-14.0,15.8,0.7,5.0
545333,2016.0,Cutter, CLE , R,522.0,89.6,22.1,2.0,8.0,1.1,0.9,305.0
545333,2016.0,4-Seamer, CLE , R,713.0,93.9,13.0,1.2,9.0,9.3,0.3,3.0
545333,2016.0,Sinker, CLE , R,805.0,93.7,16.8,-2.7,-14.0,14.7,-0.1,-1.0
545333,2016.0,Changeup, CLE , R,371.0,87.0,26.4,-2.3,-8.0,13.9,-0.1,0.0
545333,2016.0,Curveball, CLE , R,595.0,77.6,62.8,8.4,15.0,7.6,-0.7,-8.0
545333,2015.0,Cutter, CLE , R,367.0,86.4,30.5,-2.5,-9.0,3.8,2.2,144.0
545333,2015.0,4-Seamer, CLE , R,1147.0,93.5,12.5,1.9,13.0,8.3,-0.3,-3.0
545333,2015.0,Curveball, CLE , R,470.0,79.9,51.9,1.1,2.0,7.3,-0.3,-4.0
545333,2015.0,Slider, CLE , R,118.0,83.6,38.1,1.3,4.0,6.1,2.7,80.0
545333,2015.0,Changeup, CLE , R,350.0,85.8,26.5,-2.4,-8.0,11.5,-2.3,-16.0
545333,2015.0,Sinker, CLE , R,344.0,93.7,15.9,-3.9,-20.0,14.0,-1.0,-7.0
489334,2020.0,Sinker, SD , R,221.0,92.2,20.4,-1.8,-8.0,13.7,-0.7,-5.0
489334,2020.0,Curveball, SD , R,46.0,80.6,53.5,2.6,5.0,7.8,-1.5,-16.0
489334,2020.0,Changeup, SD , R,6.0,87.2,24.6,-5.7,-19.0,13.9,0.4,3.0
489334,2020.0,Slider, SD , R,78.0,88.2,28.4,-3.7,-12.0,1.0,-2.7,-73.0
489334,2020.0,4-Seamer, SD , R,26.0,91.4,25.7,-9.2,-55.0,9.8,2.7,39.0
489334,2019.0,4-Seamer, SD , R,4.0,91.8,16.6,0.1,0.0,9.1,1.7,22.0
489334,2019.0,Sinker, SD , R,888.0,92.8,21.1,-1.0,-5.0,14.5,0.0,0.0
489334,2019.0,Curveball, SD , R,152.0,81.3,54.2,3.2,6.0,7.6,-1.5,-17.0
489334,2019.0,Slider, SD , R,197.0,87.5,31.0,-1.5,-5.0,2.0,-1.5,-43.0
489334,2019.0,Changeup, SD , R,9.0,89.1,20.3,-7.4,-27.0,12.8,-1.4,-10.0
489334,2018.0,Cutter, SD , R,1.0,83.0,58.2,-25.2,-76.0,2.1,-1.4,-40.0
489334,2018.0,Sinker, SD , R,764.0,91.6,22.5,-0.3,-1.0,14.5,0.1,1.0
489334,2018.0,Curveball, SD , R,124.0,80.8,53.8,2.6,5.0,7.7,-1.2,-13.0
489334,2018.0,4-Seamer, SD , R,1.0,90.2,18.1,-0.3,-2.0,4.6,-2.3,-34.0
489334,2018.0,Slider, SD , R,230.0,86.8,30.8,-2.2,-7.0,2.0,-1.6,-45.0
489334,2017.0,4-Seamer, SD , R,151.0,91.4,16.5,-0.7,-5.0,9.1,1.4,19.0
489334,2017.0,Slider, SD , R,338.0,85.6,33.6,0.1,0.0,0.2,-3.6,-106.0
489334,2017.0,Curveball, SD , R,102.0,79.2,56.1,4.9,9.0,6.7,-2.6,-28.0
489334,2017.0,Sinker, SD , R,656.0,91.2,23.1,0.9,4.0,18.7,3.7,24.0
489334,2017.0,Changeup, SD , R,23.0,85.7,28.6,-1.1,-4.0,20.1,6.0,43.0
489334,2015.0,Curveball, WSH , R,8.0,78.9,55.2,3.2,6.0,4.0,-3.9,-49.0
489334,2015.0,Slider, WSH , R,27.0,86.6,29.1,-1.9,-6.0,3.0,-5.0,-250.0
489334,2015.0,Sinker, WSH , R,23.0,91.9,20.8,-0.2,-1.0,17.8,2.9,20.0
489334,2015.0,4-Seamer, WSH , R,2.0,92.4,13.7,0.8,6.0,8.6,0.6,8.0
543271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542266,2015.0,Changeup, CIN , R,59.0,84.6,33.4,1.9,6.0,11.7,-2.1,-15.0
542266,2015.0,Curveball, CIN , R,84.0,80.7,51.6,1.2,2.0,1.2,-6.5,-85.0
542266,2015.0,4-Seamer, CIN , R,269.0,92.6,19.3,-2.5,-15.0,6.2,-3.2,-34.0
542266,2015.0,Sinker, CIN , R,64.0,92.6,20.1,-2.4,-11.0,12.0,-3.2,-21.0
430900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
444371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543900,2016.0,4-Seamer, CWS , R,13.0,92.9,15.6,-1.1,-8.0,13.3,4.6,53.0
543900,2016.0,Changeup, CWS , R,5.0,85.4,29.6,1.2,4.0,16.3,3.4,27.0
543900,2016.0,Sinker, CWS , R,4.0,93.2,20.1,1.3,7.0,20.0,5.6,39.0
543900,2016.0,Slider, CWS , R,5.0,85.6,32.7,-1.1,-3.0,1.0,-3.7,-139.0
543900,2015.0,Changeup, CWS , R,56.0,85.8,31.0,2.7,9.0,15.4,2.0,15.0
543900,2015.0,Slider, CWS , R,120.0,85.5,41.0,6.3,18.0,0.1,-3.0,-105.0
543900,2015.0,4-Seamer, CWS , R,249.0,95.2,17.8,-4.2,-31.0,13.0,3.9,44.0
543900,2015.0,Sinker, CWS , R,105.0,94.9,23.5,4.9,26.0,16.8,1.9,13.0
502171,2020.0,Sinker, BAL , R,382.0,92.5,18.9,-3.3,-15.0,14.7,0.1,1.0
502171,2020.0,Curveball, BAL , R,134.0,81.7,53.3,3.9,8.0,4.0,-3.0,-43.0
502171,2020.0,Splitter, BAL , R,283.0,86.9,32.1,1.0,3.0,12.6,0.1,1.0
502171,2020.0,4-Seamer, BAL , R,5.0,92.9,15.3,0.2,1.0,6.8,0.0,0.0
502171,2019.0,Sinker, BAL , R,110.0,92.3,20.2,-3.4,-14.0,15.2,0.1,1.0
502171,2019.0,Curveball, BAL , R,39.0,82.5,56.0,4.9,10.0,2.7,-3.8,-58.0
502171,2019.0,Splitter, BAL , R,80.0,86.5,33.5,0.6,2.0,14.6,2.6,22.0
502171,2018.0,4-Seamer, BAL , R,17.0,92.1,17.8,-0.9,-5.0,12.6,4.8,62.0
502171,2018.0,Curveball, BAL , R,535.0,81.6,59.5,6.2,12.0,4.0,-2.9,-42.0
502171,2018.0,Sinker, BAL , R,1241.0,91.9,18.2,-5.0,-22.0,13.7,-1.3,-9.0
502171,2018.0,Splitter, BAL , R,644.0,86.5,30.1,-1.8,-6.0,15.1,2.0,15.0
502171,2017.0,Splitter, TB , R,406.0,85.6,27.5,-3.0,-10.0,15.0,1.9,14.0
502171,2017.0,4-Seamer, TB , R,33.0,91.1,15.8,0.7,4.0,4.6,-4.0,-46.0
502171,2017.0,Curveball, TB , R,969.0,80.5,60.2,6.4,12.0,4.8,-2.5,-34.0
502171,2017.0,Sinker, TB , R,1437.0,91.7,18.6,-3.3,-15.0,15.2,-0.1,-1.0
502171,2016.0,Changeup, TB , R,111.0,85.7,23.2,-5.9,-20.0,12.0,-0.5,-4.0
502171,2016.0,Curveball, TB , R,85.0,80.2,60.8,9.4,18.0,5.7,-0.9,-14.0
502171,2016.0,4-Seamer, TB , R,186.0,90.9,18.7,-2.6,-16.0,13.5,5.1,60.0
475479,2020.0,Sinker, PHI , R,86.0,94.0,19.1,-2.5,-12.0,15.5,0.5,4.0
475479,2020.0,Curveball, PHI , R,95.0,81.6,51.4,3.3,7.0,7.1,0.0,1.0
475479,2020.0,4-Seamer, PHI , R,80.0,94.2,14.4,0.6,4.0,8.5,1.1,16.0
475479,2020.0,Cutter, PHI , R,96.0,90.2,21.9,2.6,11.0,1.7,-0.1,-4.0
475479,2019.0,Curveball, CHC , R,178.0,80.1,55.5,2.4,4.0,10.1,1.7,20.0
475479,2019.0,Cutter, CHC , R,185.0,89.5,24.1,3.2,12.0,3.1,1.0,48.0
475479,2019.0,Sinker, CHC , R,111.0,92.6,21.2,-1.9,-8.0,15.1,0.0,0.0
475479,2019.0,Changeup, CHC , R,4.0,86.4,32.5,2.4,8.0,17.2,3.5,26.0
475479,2019.0,4-Seamer, CHC , R,163.0,92.7,16.9,-0.2,-1.0,5.8,-2.0,-26.0
475479,2017.0,4-Seamer, SEA , R,312.0,94.7,12.4,1.8,13.0,7.8,-0.9,-11.0
475479,2017.0,Curveball, SEA , R,187.0,81.6,51.5,-0.9,-2.0,8.1,0.8,10.0
475479,2017.0,Sinker, SEA , R,195.0,93.9,17.8,-3.5,-17.0,16.3,0.6,4.0
475479,2017.0,Changeup, SEA , R,3.0,86.2,31.4,1.7,6.0,18.5,5.0,36.0
475479,2017.0,Cutter, SEA , R,272.0,91.0,20.3,3.4,14.0,2.1,0.3,18.0
475479,2016.0,Cutter, MIA , R,237.0,92.3,18.0,3.1,15.0,1.3,-1.3,6711.0
475479,2016.0,Sinker, MIA , R,341.0,93.7,18.5,-0.5,-3.0,17.1,2.4,17.0
475479,2016.0,4-Seamer, MIA , R,543.0,94.2,13.2,0.8,6.0,9.1,-0.1,-1.0
475479,2016.0,Changeup, MIA , R,18.0,84.9,31.1,1.4,5.0,17.2,4.2,32.0
475479,2016.0,Curveball, MIA , R,164.0,80.3,54.1,2.9,6.0,9.1,2.3,33.0
475479,2016.0,Slider, MIA , R,141.0,89.7,21.1,-7.4,-26.0,1.4,-0.4,-22.0
475479,2015.0,Slider, MIA , R,300.0,88.0,23.3,-8.2,-26.0,0.5,-2.9,-122.0
475479,2015.0,Curveball, MIA , R,272.0,79.0,54.6,1.1,2.0,5.9,-1.6,-21.0
475479,2015.0,Changeup, MIA , R,138.0,83.1,32.0,1.6,5.0,17.7,4.6,35.0
475479,2015.0,Cutter, MIA , R,75.0,91.0,16.6,5.9,26.0,5.1,-4.7,1152.0
475479,2015.0,4-Seamer, MIA , R,533.0,91.1,16.2,-0.2,-1.0,10.4,1.9,22.0
475479,2015.0,Sinker, MIA , R,519.0,90.5,20.6,-1.2,-6.0,16.4,1.9,14.0
598271,2019.0,Changeup, BOS , L,12.0,84.1,24.9,-5.4,-18.0,9.1,-3.7,-29.0
598271,2019.0,Curveball, BOS , L,267.0,74.9,63.6,2.0,3.0,12.1,1.9,19.0
598271,2019.0,4-Seamer, BOS , L,282.0,88.9,18.2,-0.4,-2.0,7.5,1.9,34.0
598271,2019.0,Slider, BOS , L,206.0,77.6,47.6,1.7,4.0,13.3,3.0,29.0
598271,2019.0,Sinker, BOS , L,5.0,88.9,23.0,-0.6,-3.0,12.0,-1.4,-11.0
598271,2018.0,Slider, BOS , L,352.0,78.4,45.9,0.2,1.0,11.6,2.9,33.0
598271,2018.0,Curveball, BOS , L,487.0,74.7,63.9,1.8,3.0,10.0,0.5,5.0
598271,2018.0,4-Seamer, BOS , L,814.0,88.5,18.2,-0.1,-1.0,5.1,-0.1,-1.0
598271,2018.0,Sinker, BOS , L,24.0,88.9,21.6,-2.7,-11.0,13.6,-0.1,-1.0
598271,2018.0,Changeup, BOS , L,33.0,81.5,27.2,-5.7,-17.0,9.4,-3.1,-25.0
598271,2017.0,Sinker, BOS , L,3.0,87.9,20.3,-2.6,-11.0,12.8,0.0,0.0
598271,2017.0,Changeup, BOS , L,20.0,78.5,28.2,-2.9,-9.0,5.4,-5.7,-52.0
598271,2017.0,Slider, BOS , L,49.0,79.8,36.3,-5.8,-14.0,5.9,-1.2,-17.0
598271,2017.0,Curveball, BOS , L,127.0,73.3,65.4,3.2,5.0,9.7,-0.1,-1.0
598271,2017.0,4-Seamer, BOS , L,249.0,87.4,18.3,-0.7,-4.0,3.4,-1.7,-34.0
598271,2015.0,Slider, BOS , L,14.0,79.6,46.1,3.8,9.0,6.0,1.0,19.0
598271,2015.0,Changeup, BOS , L,1.0,80.5,36.9,5.9,19.0,13.1,0.7,5.0
598271,2015.0,4-Seamer, BOS , L,36.0,88.0,19.2,-2.7,-17.0,8.5,1.5,21.0
598271,2015.0,Curveball, BOS , L,35.0,73.1,70.4,7.9,13.0,5.3,-3.4,-39.0
573166,2018.0,4-Seamer, TOR , R,31.0,91.7,17.3,-0.6,-3.0,11.2,4.0,56.0
573166,2018.0,Curveball, TOR , R,5.0,80.7,42.6,-10.7,-20.0,2.7,-4.6,-63.0
573166,2018.0,Changeup, TOR , R,9.0,83.6,32.2,0.2,1.0,12.3,-0.7,-6.0
573166,2018.0,Slider, TOR , R,2.0,86.1,27.0,-7.4,-22.0,1.9,-6.0,-145.0
605177,2020.0,4-Seamer, CHC , L,69.0,93.7,16.3,-2.1,-14.0,8.1,1.5,23.0
605177,2020.0,Slider, CHC , L,49.0,83.9,38.9,1.0,3.0,1.3,-4.1,-76.0
605177,2020.0,Sinker, CHC , L,65.0,93.5,18.6,-1.1,-6.0,14.0,0.4,3.0
605177,2019.0,Slider, ARI , L,345.0,84.4,38.8,2.0,5.0,0.4,-4.1,-91.0
605177,2019.0,4-Seamer, ARI , L,267.0,93.6,16.3,-1.1,-7.0,9.1,2.1,30.0
605177,2019.0,Sinker, ARI , L,281.0,93.8,19.4,-1.5,-7.0,14.5,0.1,1.0
605177,2018.0,4-Seamer, ARI , L,211.0,93.5,16.1,-0.8,-5.0,9.3,2.3,33.0
605177,2018.0,Sinker, ARI , L,286.0,93.4,19.2,-1.5,-7.0,14.3,0.0,0.0
605177,2018.0,Changeup, ARI , L,8.0,85.8,23.9,-6.4,-21.0,11.4,-2.2,-16.0
605177,2018.0,Slider, ARI , L,373.0,82.9,40.6,1.6,4.0,1.1,-4.3,-80.0
605177,2017.0,Slider, ARI , L,336.0,82.5,41.3,3.2,8.0,1.9,-3.6,-65.0
605177,2017.0,Sinker, ARI , L,360.0,93.5,20.2,0.8,4.0,14.0,-0.6,-4.0
605177,2017.0,4-Seamer, ARI , L,176.0,93.5,16.1,-2.2,-16.0,9.2,1.8,24.0
605177,2017.0,Changeup, ARI , L,4.0,85.8,24.9,-3.4,-12.0,14.0,0.4,3.0
605177,2016.0,Changeup, ARI , L,1.0,85.9,23.7,-3.5,-13.0,14.2,0.6,4.0
605177,2016.0,Sinker, ARI , L,164.0,93.4,18.3,0.1,0.0,13.9,-0.7,-4.0
605177,2016.0,Slider, ARI , L,96.0,82.8,40.6,4.4,12.0,0.9,-4.2,-126.0
605177,2016.0,4-Seamer, ARI , L,87.0,93.7,15.0,-1.7,-13.0,9.7,1.7,21.0
605177,2015.0,4-Seamer, ARI , L,297.0,93.0,15.3,-1.7,-13.0,9.6,1.8,23.0
605177,2015.0,Slider, ARI , L,312.0,82.4,40.2,2.8,8.0,0.3,-3.8,-108.0
605177,2015.0,Changeup, ARI , L,13.0,84.2,25.8,-2.8,-10.0,11.7,-1.5,-11.0
605177,2015.0,Sinker, ARI , L,498.0,93.2,17.7,-1.0,-5.0,13.8,-0.6,-4.0
608648,2020.0,Sinker, MIN , R,7.0,92.8,23.8,2.4,11.0,13.5,-1.0,-7.0
608648,2020.0,4-Seamer, MIN , R,152.0,92.6,16.1,-0.6,-4.0,7.0,0.3,4.0
608648,2020.0,Curveball, MIN , R,199.0,82.8,49.3,0.3,1.0,3.0,-4.7,-61.0
608648,2019.0,Changeup, MIN , R,5.0,86.0,29.9,0.6,2.0,16.6,3.0,22.0
608648,2019.0,4-Seamer, MIN , R,503.0,93.9,15.6,-0.3,-2.0,5.9,-1.4,-19.0
608648,2019.0,Slider, MIN , R,344.0,83.6,50.8,12.6,33.0,5.0,-0.5,-9.0
608648,2019.0,Curveball, MIN , R,101.0,77.6,59.3,2.2,4.0,8.6,-1.1,-11.0
608648,2019.0,Sinker, MIN , R,25.0,93.9,21.5,0.3,1.0,15.0,0.5,3.0
608648,2018.0,4-Seamer, MIN , R,153.0,93.1,16.8,-1.0,-6.0,5.5,-1.7,-24.0
608648,2018.0,Sinker, MIN , R,102.0,92.8,23.9,2.2,10.0,14.0,-0.4,-3.0
608648,2018.0,Changeup, MIN , R,21.0,84.5,31.6,0.2,1.0,14.1,0.6,4.0
608648,2018.0,Curveball, MIN , R,108.0,79.4,58.9,4.8,9.0,11.0,2.0,23.0
608648,2018.0,Slider, MIN , R,29.0,83.6,48.7,10.6,28.0,2.6,-2.4,-48.0
608648,2017.0,Sinker, MIN , R,356.0,92.3,21.2,0.8,4.0,15.1,0.6,4.0
608648,2017.0,Changeup, MIN , R,61.0,83.8,28.9,-0.4,-1.0,14.4,1.3,10.0
608648,2017.0,4-Seamer, MIN , R,313.0,92.1,14.6,0.1,1.0,7.2,-0.3,-3.0
608648,2017.0,Slider, MIN , R,10.0,83.8,39.4,3.4,9.0,7.0,2.6,60.0
608648,2017.0,Curveball, MIN , R,385.0,81.4,51.7,2.9,6.0,7.8,-0.1,-2.0
608648,2016.0,Curveball, MIN , R,879.0,80.9,49.8,0.8,2.0,7.2,0.1,1.0
608648,2016.0,4-Seamer, MIN , R,654.0,91.0,15.2,0.2,1.0,6.2,-1.8,-22.0
608648,2016.0,Sinker, MIN , R,558.0,90.9,21.6,1.2,6.0,13.4,-0.8,-6.0
608648,2016.0,Changeup, MIN , R,154.0,82.9,28.5,-1.9,-6.0,12.5,-0.5,-4.0
608648,2016.0,Cutter, MIN , R,26.0,91.3,15.5,5.7,27.0,0.8,-1.2,-292.0
608648,2015.0,Changeup, MIN , R,19.0,84.5,30.1,0.7,2.0,16.2,2.6,19.0
608648,2015.0,Sinker, MIN , R,184.0,90.3,22.4,0.1,1.0,13.0,-1.9,-12.0
608648,2015.0,4-Seamer, MIN , R,289.0,91.1,15.4,0.1,0.0,6.2,-1.8,-22.0
608648,2015.0,Curveball, MIN , R,352.0,79.3,53.3,2.0,4.0,11.1,3.2,40.0
608648,2015.0,Cutter, MIN , R,42.0,90.6,17.0,4.8,22.0,0.5,-1.0,-226.0
543193,2019.0,4-Seamer, NYM , R,218.0,92.1,19.2,-2.5,-15.0,12.8,5.3,72.0
543193,2019.0,Curveball, NYM , R,39.0,79.1,54.6,0.3,1.0,8.6,-1.3,-13.0
543193,2019.0,Slider, NYM , R,15.0,84.4,39.3,2.0,5.0,1.1,-4.0,-78.0
543193,2019.0,Changeup, NYM , R,128.0,82.2,31.8,-0.9,-3.0,15.7,2.2,16.0
543193,2018.0,Curveball, NYM , R,17.0,77.4,61.2,5.6,10.0,11.1,1.4,14.0
543193,2018.0,Changeup, NYM , R,53.0,82.2,32.6,0.0,0.0,15.7,2.4,18.0
543193,2018.0,Slider, NYM , R,22.0,84.9,36.7,0.5,2.0,1.3,-3.3,-71.0
543193,2018.0,4-Seamer, NYM , R,118.0,91.6,20.6,-3.6,-21.0,13.3,6.0,82.0
592570,2018.0,4-Seamer, LAA , R,137.0,92.3,15.1,1.3,8.0,8.2,1.0,14.0
592570,2018.0,Slider, LAA , R,27.0,81.7,38.5,-3.0,-7.0,3.8,-2.7,-42.0
592570,2018.0,Changeup, LAA , R,88.0,77.4,36.3,-0.1,0.0,8.0,-4.0,-33.0
592570,2017.0,Changeup, ATL , R,43.0,78.5,34.7,1.4,4.0,9.4,-2.6,-22.0
592570,2017.0,4-Seamer, ATL , R,71.0,93.0,13.8,0.6,4.0,8.8,1.1,14.0
592570,2017.0,Slider, ATL , R,14.0,81.7,38.5,-1.4,-3.0,1.4,-5.0,-79.0
592570,2015.0,Slider, NYM , R,17.0,92.7,15.3,-6.9,-31.0,9.2,-10.3,-895.0
592570,2015.0,Changeup, NYM , R,7.0,76.6,36.1,2.6,8.0,8.1,-3.9,-32.0
571800,2018.0,4-Seamer, TEX , R,400.0,90.2,20.6,-2.9,-16.0,3.7,-3.3,-47.0
571800,2018.0,Sinker, TEX , R,32.0,90.1,22.4,-1.9,-8.0,12.6,-2.0,-13.0
571800,2018.0,Slider, TEX , R,233.0,82.3,46.7,4.7,11.0,5.0,-2.0,-29.0
571800,2018.0,Changeup, TEX , R,86.0,83.1,32.8,0.4,1.0,12.1,-1.2,-9.0
571800,2016.0,Changeup, PIT , R,31.0,85.5,28.0,-1.0,-3.0,15.1,1.7,13.0
571800,2016.0,Slider, PIT , R,102.0,85.0,39.3,4.7,14.0,1.7,-1.2,-41.0
571800,2016.0,4-Seamer, PIT , R,213.0,92.7,16.8,-2.0,-14.0,10.8,2.1,24.0
571800,2016.0,Sinker, PIT , R,2.0,92.8,21.6,2.0,10.0,19.8,5.3,37.0
571800,2015.0,Curveball, TOR , R,1.0,81.9,43.1,-4.9,-10.0,1.1,-5.8,-84.0
571800,2015.0,Changeup, TOR , R,279.0,86.2,28.0,0.0,0.0,15.1,1.7,13.0
571800,2015.0,Sinker, TOR , R,15.0,92.3,20.4,0.2,1.0,16.9,2.3,16.0
571800,2015.0,4-Seamer, TOR , R,1556.0,93.1,14.7,-0.2,-1.0,9.8,1.3,16.0
571800,2015.0,Slider, TOR , R,558.0,85.0,38.7,3.6,10.0,2.1,-0.9,-29.0
499856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623395,2017.0,Changeup, MIA , R,84.0,89.0,21.5,-6.2,-22.0,14.7,0.7,5.0
623395,2017.0,Sinker, MIA , R,111.0,98.8,16.0,-0.8,-5.0,14.9,-0.6,-4.0
623395,2017.0,4-Seamer, MIA , R,591.0,98.2,11.1,0.8,7.0,9.8,0.9,11.0
623395,2017.0,Curveball, MIA , R,137.0,87.5,34.6,-5.7,-14.0,6.2,-0.1,-2.0
623395,2016.0,4-Seamer, MIA , R,411.0,98.5,10.3,1.8,15.0,11.4,1.6,16.0
623395,2016.0,Curveball, MIA , R,81.0,86.7,36.5,-4.3,-11.0,4.9,-0.9,-15.0
623395,2016.0,Changeup, MIA , R,44.0,88.8,23.2,-4.1,-15.0,11.9,-1.7,-13.0
623395,2015.0,Curveball, MIA , R,88.0,81.6,44.8,-3.8,-8.0,6.2,-0.9,-13.0
623395,2015.0,Sinker, MIA , R,2.0,97.8,15.0,-2.0,-12.0,19.8,4.4,28.0
623395,2015.0,4-Seamer, MIA , R,336.0,97.6,13.2,0.3,2.0,15.8,5.3,50.0
623395,2015.0,Changeup, MIA , R,10.0,86.6,28.9,-0.6,-2.0,19.4,5.7,42.0
457447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676220,2020.0,Slider, STL , R,81.0,83.2,46.8,7.9,20.0,3.3,-3.0,-48.0
676220,2020.0,Sinker, STL , R,150.0,93.3,16.7,-5.0,-23.0,13.0,-1.6,-11.0
282567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451788,2015.0,Slider, CLE , R,16.0,79.5,34.0,-10.8,-24.0,2.0,-3.8,-66.0
451788,2015.0,Changeup, CLE , R,101.0,80.4,36.2,2.7,8.0,8.7,-4.1,-32.0
451788,2015.0,Cutter, CLE , R,186.0,83.8,27.9,1.4,5.0,2.1,0.6,41.0
451788,2015.0,Curveball, CLE , R,44.0,72.1,64.1,0.2,0.0,5.7,-2.9,-34.0
451788,2015.0,Sinker, CLE , R,56.0,86.0,22.6,-3.5,-13.0,12.3,-2.3,-16.0
451788,2015.0,4-Seamer, CLE , R,148.0,85.9,20.3,0.0,0.0,4.8,-3.4,-42.0
213711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657140,2020.0,Curveball, ATL , R,84.0,82.1,46.5,-2.6,-5.0,13.3,5.7,74.0
657140,2020.0,Sinker, ATL , R,203.0,94.0,22.3,1.4,7.0,15.9,1.3,9.0
657140,2020.0,4-Seamer, ATL , R,107.0,94.7,16.8,-2.0,-14.0,10.9,3.6,48.0
657140,2020.0,Slider, ATL , R,155.0,88.2,29.6,-2.3,-7.0,2.2,-1.2,-35.0
657140,2020.0,Changeup, ATL , R,92.0,87.7,29.0,-0.6,-2.0,15.6,1.8,13.0
657140,2019.0,Curveball, ATL , R,42.0,80.7,48.5,-3.8,-7.0,15.2,6.6,77.0
657140,2019.0,4-Seamer, ATL , R,150.0,94.7,16.7,-1.3,-9.0,7.5,-0.4,-5.0
657140,2019.0,Slider, ATL , R,91.0,87.1,34.5,0.4,1.0,3.3,-0.8,-19.0
657140,2019.0,Sinker, ATL , R,41.0,94.1,24.7,2.5,11.0,13.6,-1.6,-11.0
657140,2019.0,Changeup, ATL , R,27.0,85.6,29.1,-1.3,-4.0,14.6,0.9,6.0
657140,2018.0,Sinker, ATL , R,1.0,94.1,25.0,3.5,16.0,6.6,-8.3,-55.0
657140,2018.0,Curveball, ATL , R,29.0,80.0,50.1,-2.6,-5.0,16.5,7.3,80.0
657140,2018.0,Slider, ATL , R,25.0,84.5,42.0,4.6,12.0,5.0,-0.1,-2.0
