id,Year,team,league,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
425747,2004.0,NYY,AL,425.0,8.0,5.0,5.64,18.0,18.0,0.0,95.2,93.0,66.0,60.0,22.0,42.0,82.0,1.41
425747,2005.0,CWS,AL,857.0,15.0,7.0,3.61,32.0,32.0,0.0,204.2,177.0,91.0,82.0,23.0,75.0,154.0,1.23
425747,2006.0,CWS,AL,833.0,13.0,9.0,4.27,30.0,30.0,0.0,196.0,194.0,101.0,93.0,20.0,55.0,134.0,1.27
425747,2007.0,CWS,AL,858.0,10.0,17.0,5.57,32.0,30.0,0.0,189.0,232.0,134.0,117.0,21.0,62.0,113.0,1.56
425747,2008.0,CWS,AL,522.0,7.0,6.0,4.54,20.0,20.0,0.0,121.0,130.0,64.0,61.0,12.0,35.0,70.0,1.36
425747,2009.0,2,Teams,589.0,6.0,13.0,4.92,28.0,23.0,0.0,131.2,141.0,86.0,72.0,13.0,53.0,106.0,1.47
425747,2009.0,COL,NL,76.0,1.0,0.0,1.59,7.0,2.0,0.0,17.0,20.0,3.0,3.0,2.0,8.0,17.0,1.65
425747,2009.0,CWS,AL,513.0,5.0,13.0,5.42,21.0,21.0,0.0,114.2,121.0,83.0,69.0,11.0,45.0,89.0,1.45
425747,2010.0,PHI,NL,233.0,6.0,4.0,3.34,67.0,0.0,4.0,56.2,53.0,22.0,21.0,5.0,16.0,57.0,1.22
425747,2011.0,PHI,NL,60.0,0.0,0.0,3.86,17.0,0.0,5.0,14.0,11.0,6.0,6.0,0.0,8.0,13.0,1.36
425747,2012.0,PHI,NL,56.0,1.0,0.0,5.27,17.0,0.0,0.0,13.2,13.0,10.0,8.0,1.0,3.0,15.0,1.17
425747,2013.0,PIT,NL,28.0,0.0,0.0,9.00,7.0,0.0,0.0,5.0,7.0,5.0,5.0,1.0,6.0,5.0,2.60
571917,2019.0,2,Teams,110.0,0.0,1.0,7.77,20.0,0.0,0.0,22.0,26.0,21.0,19.0,6.0,17.0,24.0,1.95
571917,2019.0,PIT,NL,82.0,0.0,1.0,5.71,15.0,0.0,0.0,17.1,16.0,12.0,11.0,3.0,13.0,21.0,1.67
571917,2019.0,SEA,AL,28.0,0.0,0.0,15.43,5.0,0.0,0.0,4.2,10.0,9.0,8.0,3.0,4.0,3.0,3.00
623913,2014.0,MIL,NL,92.0,0.0,0.0,10.90,14.0,0.0,0.0,17.1,30.0,23.0,21.0,6.0,8.0,13.0,2.19
623913,2017.0,MIL,NL,9.0,0.0,0.0,13.50,8.0,0.0,0.0,1.1,5.0,2.0,2.0,1.0,0.0,2.0,3.75
623913,2019.0,2,Teams,129.0,3.0,0.0,3.77,25.0,0.0,0.0,31.0,27.0,13.0,13.0,4.0,14.0,18.0,1.32
623913,2019.0,OAK,AL,110.0,1.0,0.0,3.33,20.0,0.0,0.0,27.0,22.0,10.0,10.0,4.0,11.0,16.0,1.22
623913,2019.0,PIT,NL,19.0,2.0,0.0,6.75,5.0,0.0,0.0,4.0,5.0,3.0,3.0,0.0,3.0,2.0,2.00
489448,2007.0,PHI,NL,101.0,1.0,0.0,5.91,25.0,0.0,0.0,21.1,25.0,14.0,14.0,3.0,11.0,21.0,1.69
489448,2010.0,PHI,NL,34.0,0.0,0.0,10.29,8.0,0.0,0.0,7.0,8.0,8.0,8.0,1.0,5.0,11.0,1.86
489448,2011.0,PHI,NL,17.0,0.0,0.0,5.40,4.0,0.0,0.0,3.1,4.0,2.0,2.0,1.0,3.0,4.0,2.10
489448,2012.0,ARI,NL,163.0,0.0,0.0,5.54,45.0,0.0,0.0,37.1,37.0,24.0,23.0,5.0,19.0,34.0,1.50
489448,2013.0,2,Teams,40.0,0.0,0.0,17.05,7.0,0.0,0.0,6.1,11.0,12.0,12.0,1.0,8.0,5.0,3.00
489448,2013.0,PIT,NL,37.0,0.0,0.0,15.00,6.0,0.0,0.0,6.0,10.0,10.0,10.0,1.0,8.0,5.0,3.00
489448,2013.0,NYY,AL,3.0,0.0,0.0,54.00,1.0,0.0,0.0,0.1,1.0,2.0,2.0,0.0,0.0,0.0,3.00
489448,2018.0,MIL,NL,10.0,0.0,1.0,63.00,2.0,0.0,0.0,1.0,5.0,7.0,7.0,0.0,2.0,2.0,7.00
543339,2009.0,CWS,AL,82.0,1.0,1.0,3.38,6.0,2.0,0.0,18.2,16.0,9.0,7.0,3.0,9.0,14.0,1.34
543339,2010.0,2,Teams,372.0,8.0,2.0,2.45,14.0,14.0,0.0,95.1,68.0,26.0,26.0,8.0,27.0,84.0,1.00
543339,2010.0,ARI,NL,301.0,7.0,1.0,1.69,11.0,11.0,0.0,79.2,51.0,15.0,15.0,7.0,16.0,70.0,0.84
543339,2010.0,CWS,AL,71.0,1.0,1.0,6.32,3.0,3.0,0.0,15.2,17.0,11.0,11.0,1.0,11.0,14.0,1.79
543339,2011.0,ARI,NL,921.0,16.0,12.0,3.49,33.0,33.0,0.0,222.0,217.0,98.0,86.0,17.0,50.0,169.0,1.20
543339,2012.0,ARI,NL,202.0,3.0,2.0,7.35,9.0,9.0,0.0,45.1,62.0,37.0,37.0,9.0,12.0,37.0,1.63
543339,2014.0,ARI,NL,13.0,0.0,1.0,13.50,3.0,0.0,0.0,2.2,4.0,4.0,4.0,0.0,0.0,2.0,1.50
543339,2015.0,ARI,NL,290.0,4.0,3.0,3.86,64.0,1.0,4.0,67.2,64.0,34.0,29.0,7.0,25.0,71.0,1.32
543339,2016.0,ARI,NL,268.0,3.0,2.0,5.22,70.0,0.0,5.0,60.1,65.0,40.0,35.0,6.0,22.0,58.0,1.44
543339,2017.0,PIT,NL,271.0,2.0,7.0,4.38,71.0,0.0,0.0,61.2,57.0,34.0,30.0,7.0,33.0,66.0,1.46
543339,2018.0,LAD,NL,197.0,3.0,2.0,4.11,40.0,1.0,0.0,46.0,38.0,25.0,21.0,6.0,18.0,44.0,1.22
543339,2019.0,2,Teams,304.0,9.0,3.0,2.47,69.0,1.0,8.0,73.0,56.0,25.0,20.0,8.0,27.0,71.0,1.14
543339,2019.0,WSH,NL,97.0,3.0,0.0,1.44,24.0,0.0,6.0,25.0,18.0,7.0,4.0,3.0,4.0,23.0,0.88
543339,2019.0,TOR,AL,207.0,6.0,3.0,3.00,45.0,1.0,2.0,48.0,38.0,18.0,16.0,5.0,23.0,48.0,1.27
543339,2020.0,WSH,NL,92.0,3.0,2.0,6.10,21.0,0.0,10.0,20.2,15.0,15.0,14.0,6.0,11.0,28.0,1.26
458220,2009.0,ARI,NL,238.0,3.0,3.0,4.42,53.0,0.0,0.0,53.0,52.0,27.0,26.0,4.0,29.0,45.0,1.53
458220,2010.0,ARI,NL,240.0,1.0,6.0,5.20,57.0,0.0,0.0,53.2,46.0,32.0,31.0,6.0,38.0,55.0,1.57
458220,2011.0,ARI,NL,132.0,1.0,1.0,4.15,31.0,0.0,0.0,30.1,27.0,16.0,14.0,2.0,13.0,20.0,1.32
458220,2012.0,MIN,AL,141.0,0.0,2.0,5.68,6.0,6.0,0.0,31.2,32.0,20.0,20.0,2.0,19.0,14.0,1.61
462136,2008.0,WSH,NL,63.0,0.0,0.0,7.82,11.0,0.0,0.0,12.2,17.0,13.0,11.0,4.0,5.0,10.0,1.74
462136,2009.0,WSH,NL,33.0,0.0,1.0,6.14,4.0,1.0,0.0,7.1,6.0,6.0,5.0,1.0,4.0,9.0,1.36
462136,2010.0,MIL,NL,58.0,0.0,0.0,9.53,7.0,1.0,0.0,11.1,14.0,13.0,12.0,3.0,6.0,13.0,1.76
462136,2011.0,MIL,NL,381.0,4.0,8.0,4.08,43.0,7.0,0.0,92.2,83.0,45.0,42.0,11.0,29.0,88.0,1.21
462136,2012.0,MIL,NL,562.0,5.0,7.0,3.64,29.0,23.0,0.0,138.1,129.0,62.0,56.0,18.0,29.0,143.0,1.14
462136,2013.0,MIL,NL,512.0,7.0,4.0,3.87,21.0,21.0,0.0,128.0,109.0,56.0,55.0,19.0,29.0,118.0,1.08
462136,2014.0,MIL,NL,624.0,7.0,6.0,4.36,39.0,18.0,0.0,150.2,137.0,77.0,73.0,29.0,44.0,127.0,1.20
462136,2015.0,TOR,AL,725.0,13.0,8.0,3.13,34.0,28.0,0.0,181.0,134.0,67.0,63.0,24.0,55.0,131.0,1.04
462136,2016.0,TOR,AL,723.0,9.0,9.0,3.48,29.0,29.0,0.0,176.0,132.0,73.0,68.0,23.0,65.0,165.0,1.12
462136,2017.0,TOR,AL,806.0,10.0,9.0,4.98,33.0,33.0,0.0,186.0,186.0,104.0,103.0,31.0,71.0,176.0,1.38
462136,2018.0,TOR,AL,627.0,7.0,14.0,5.64,28.0,28.0,0.0,143.2,155.0,91.0,90.0,29.0,50.0,103.0,1.43
462136,2019.0,OAK,AL,106.0,0.0,2.0,6.85,5.0,5.0,0.0,23.2,23.0,19.0,18.0,7.0,8.0,11.0,1.31
592712,2018.0,TEX,AL,45.0,0.0,0.0,0.96,13.0,2.0,0.0,9.1,6.0,2.0,1.0,0.0,11.0,7.0,1.82
592712,2019.0,SEA,AL,107.0,0.0,1.0,2.66,20.0,0.0,1.0,23.2,18.0,10.0,7.0,3.0,15.0,27.0,1.39
449173,2010.0,CWS,AL,119.0,1.0,0.0,4.88,8.0,3.0,0.0,24.0,34.0,18.0,13.0,2.0,17.0,15.0,2.13
449173,2011.0,2,Teams,86.0,0.0,2.0,4.50,9.0,2.0,0.0,18.0,23.0,12.0,9.0,0.0,8.0,15.0,1.72
449173,2011.0,HOU,NL,60.0,0.0,2.0,3.46,6.0,2.0,0.0,13.0,12.0,8.0,5.0,0.0,7.0,10.0,1.46
449173,2011.0,CWS,AL,26.0,0.0,0.0,7.20,3.0,0.0,0.0,5.0,11.0,4.0,4.0,0.0,1.0,5.0,2.40
449173,2012.0,HOU,NL,827.0,11.0,11.0,3.76,32.0,32.0,0.0,193.2,185.0,90.0,81.0,13.0,78.0,140.0,1.36
449173,2013.0,HOU,AL,707.0,6.0,17.0,5.86,36.0,22.0,0.0,153.2,174.0,111.0,100.0,20.0,88.0,89.0,1.70
449173,2014.0,HOU,AL,66.0,0.0,3.0,9.49,3.0,3.0,0.0,12.1,19.0,14.0,13.0,2.0,9.0,9.0,2.27
449173,2016.0,2,Teams,208.0,3.0,2.0,4.21,9.0,9.0,0.0,47.0,46.0,24.0,22.0,4.0,25.0,36.0,1.51
449173,2016.0,TEX,AL,84.0,1.0,0.0,5.60,4.0,4.0,0.0,17.2,21.0,11.0,11.0,3.0,13.0,15.0,1.92
449173,2016.0,ATL,NL,124.0,2.0,2.0,3.38,5.0,5.0,0.0,29.1,25.0,13.0,11.0,1.0,12.0,21.0,1.26
449173,2017.0,TOR,AL,33.0,0.0,0.0,7.11,4.0,0.0,0.0,6.1,10.0,5.0,5.0,1.0,4.0,6.0,2.21
543258,2013.0,CLE,AL,28.0,0.0,0.0,10.13,4.0,0.0,0.0,5.1,8.0,6.0,6.0,0.0,3.0,1.0,2.06
543258,2014.0,BAL,AL,43.0,0.0,1.0,5.23,10.0,0.0,0.0,10.1,8.0,6.0,6.0,2.0,2.0,12.0,0.97
543258,2015.0,2,Teams,35.0,0.0,0.0,11.05,5.0,0.0,0.0,7.1,9.0,9.0,9.0,2.0,4.0,6.0,1.77
543258,2015.0,TB,AL,23.0,0.0,0.0,5.06,3.0,0.0,0.0,5.1,5.0,3.0,3.0,1.0,2.0,5.0,1.31
543258,2015.0,MIL,NL,12.0,0.0,0.0,27.00,2.0,0.0,0.0,2.0,4.0,6.0,6.0,1.0,2.0,1.0,3.00
543258,2018.0,2,Teams,52.0,0.0,1.0,11.70,8.0,0.0,0.0,10.0,18.0,13.0,13.0,6.0,4.0,8.0,2.20
543258,2018.0,STL,NL,13.0,0.0,1.0,22.50,2.0,0.0,0.0,2.0,7.0,5.0,5.0,2.0,0.0,3.0,3.50
543258,2018.0,TOR,AL,39.0,0.0,0.0,9.00,6.0,0.0,0.0,8.0,11.0,8.0,8.0,4.0,4.0,5.0,1.88
548389,2016.0,LAD,NL,419.0,5.0,9.0,3.96,22.0,14.0,0.0,100.0,96.0,46.0,44.0,10.0,30.0,74.0,1.26
548389,2017.0,LAD,NL,304.0,3.0,5.0,3.75,49.0,2.0,2.0,74.1,69.0,31.0,31.0,10.0,19.0,74.0,1.18
548389,2018.0,LAD,NL,503.0,8.0,6.0,3.02,33.0,21.0,0.0,122.0,123.0,42.0,41.0,18.0,22.0,136.0,1.19
548389,2019.0,LAD,NL,370.0,4.0,4.0,3.47,32.0,15.0,0.0,90.2,84.0,40.0,35.0,11.0,20.0,93.0,1.15
548389,2020.0,2,Teams,220.0,3.0,3.0,5.84,12.0,9.0,1.0,49.1,56.0,37.0,32.0,13.0,18.0,40.0,1.50
548389,2020.0,LAD,NL,150.0,3.0,1.0,5.61,7.0,7.0,0.0,33.2,38.0,26.0,21.0,12.0,11.0,27.0,1.46
548389,2020.0,TOR,AL,70.0,0.0,2.0,6.32,5.0,2.0,1.0,15.2,18.0,11.0,11.0,1.0,7.0,13.0,1.60
622608,2017.0,COL,NL,564.0,10.0,5.0,4.68,36.0,20.0,0.0,134.2,128.0,72.0,70.0,18.0,47.0,102.0,1.30
622608,2018.0,COL,NL,390.0,6.0,6.0,4.38,23.0,13.0,0.0,90.1,94.0,45.0,44.0,10.0,30.0,69.0,1.37
622608,2019.0,COL,NL,582.0,11.0,11.0,6.71,25.0,25.0,0.0,124.2,161.0,99.0,93.0,19.0,57.0,76.0,1.75
622608,2020.0,COL,NL,303.0,5.0,3.0,3.44,12.0,12.0,0.0,73.1,71.0,29.0,28.0,9.0,18.0,41.0,1.21
518858,2012.0,CWS,AL,301.0,8.0,0.0,2.39,65.0,0.0,0.0,71.2,67.0,19.0,19.0,4.0,32.0,65.0,1.38
518858,2013.0,CWS,AL,315.0,4.0,5.0,4.15,70.0,0.0,0.0,78.0,69.0,40.0,36.0,5.0,26.0,89.0,1.22
518858,2014.0,CWS,AL,5.0,0.0,0.0,-.--,2.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,3.0,0.0,-.--
518858,2015.0,CWS,AL,72.0,2.0,2.0,3.32,19.0,0.0,0.0,19.0,12.0,7.0,7.0,5.0,6.0,27.0,0.95
518858,2016.0,CWS,AL,274.0,5.0,3.0,2.29,71.0,0.0,3.0,70.2,48.0,20.0,18.0,7.0,15.0,80.0,0.89
518858,2017.0,CWS,AL,49.0,1.0,0.0,2.31,11.0,0.0,0.0,11.2,9.0,3.0,3.0,1.0,6.0,15.0,1.29
518858,2018.0,CWS,AL,137.0,2.0,2.0,3.00,33.0,0.0,5.0,30.0,28.0,14.0,10.0,4.0,15.0,32.0,1.43
518858,2019.0,CWS,AL,47.0,0.0,1.0,3.48,13.0,0.0,1.0,10.1,10.0,4.0,4.0,2.0,7.0,10.0,1.65
518858,2020.0,CIN,NL,86.0,0.0,1.0,6.27,21.0,0.0,0.0,18.2,25.0,13.0,13.0,5.0,6.0,23.0,1.66
592468,2018.0,PIT,NL,342.0,5.0,7.0,5.21,18.0,15.0,0.0,76.0,79.0,50.0,44.0,18.0,26.0,69.0,1.38
592468,2019.0,2,Teams,259.0,4.0,2.0,7.28,25.0,4.0,1.0,55.2,78.0,45.0,45.0,11.0,25.0,46.0,1.85
592468,2019.0,PIT,NL,170.0,1.0,1.0,9.87,14.0,4.0,1.0,34.2,54.0,38.0,38.0,7.0,17.0,32.0,2.05
592468,2019.0,TOR,AL,89.0,3.0,1.0,3.00,11.0,0.0,0.0,21.0,24.0,7.0,7.0,4.0,8.0,14.0,1.52
446135,2012.0,STL,NL,84.0,1.0,3.0,5.12,22.0,0.0,0.0,19.1,18.0,11.0,11.0,2.0,7.0,11.0,1.29
606273,2014.0,SEA,AL,693.0,10.0,12.0,3.85,29.0,29.0,0.0,163.2,151.0,77.0,70.0,16.0,64.0,143.0,1.31
606273,2015.0,SEA,AL,490.0,5.0,8.0,4.14,22.0,20.0,0.0,115.1,106.0,57.0,53.0,15.0,44.0,97.0,1.30
606273,2016.0,BOS,AL,41.0,0.0,1.0,12.91,3.0,1.0,0.0,7.2,15.0,11.0,11.0,2.0,5.0,3.0,2.61
606273,2017.0,BOS,AL,2.0,0.0,0.0,0.00,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,3.00
606273,2018.0,SEA,AL,210.0,3.0,1.0,2.65,23.0,4.0,0.0,51.0,46.0,17.0,15.0,1.0,16.0,34.0,1.22
606273,2019.0,2,Teams,216.0,4.0,2.0,3.96,48.0,0.0,14.0,50.0,46.0,32.0,22.0,10.0,18.0,47.0,1.28
606273,2019.0,WSH,NL,13.0,0.0,0.0,9.00,4.0,0.0,0.0,3.0,5.0,4.0,3.0,2.0,1.0,2.0,2.00
606273,2019.0,SEA,AL,203.0,4.0,2.0,3.64,44.0,0.0,14.0,47.0,41.0,28.0,19.0,8.0,17.0,45.0,1.23
646057,2014.0,PHI,NL,29.0,0.0,1.0,6.75,6.0,0.0,0.0,5.1,9.0,4.0,4.0,1.0,3.0,5.0,2.25
543883,2012.0,SD,NL,105.0,2.0,0.0,1.71,27.0,0.0,0.0,26.1,19.0,5.0,5.0,2.0,7.0,28.0,0.99
543883,2013.0,SD,NL,180.0,6.0,3.0,2.14,45.0,0.0,1.0,46.1,33.0,11.0,11.0,1.0,11.0,49.0,0.95
543883,2014.0,SD,NL,215.0,1.0,2.0,3.60,63.0,0.0,0.0,55.0,44.0,22.0,22.0,5.0,11.0,62.0,1.00
543883,2015.0,SD,NL,100.0,0.0,1.0,2.35,26.0,0.0,0.0,23.0,25.0,8.0,6.0,0.0,10.0,22.0,1.52
543883,2016.0,SEA,AL,247.0,4.0,4.0,3.73,60.0,0.0,3.0,60.1,53.0,26.0,25.0,11.0,15.0,65.0,1.13
543883,2017.0,SEA,AL,262.0,3.0,3.0,3.20,69.0,0.0,0.0,64.2,62.0,23.0,23.0,3.0,13.0,50.0,1.16
543883,2018.0,SEA,AL,239.0,4.0,4.0,3.99,62.0,1.0,0.0,56.1,50.0,28.0,25.0,7.0,15.0,56.0,1.15
543883,2019.0,2,Teams,194.0,1.0,4.0,4.43,32.0,1.0,0.0,44.2,47.0,23.0,22.0,8.0,12.0,47.0,1.32
543883,2019.0,SF,NL,138.0,0.0,2.0,5.58,18.0,1.0,0.0,30.2,36.0,20.0,19.0,7.0,8.0,30.0,1.43
543883,2019.0,PHI,NL,56.0,1.0,2.0,1.93,14.0,0.0,0.0,14.0,11.0,3.0,3.0,1.0,4.0,17.0,1.07
543883,2020.0,MIA,NL,92.0,1.0,2.0,4.43,21.0,0.0,3.0,22.1,23.0,11.0,11.0,5.0,6.0,17.0,1.30
462945,2006.0,SEA,AL,38.0,0.0,0.0,14.73,4.0,1.0,0.0,7.1,13.0,12.0,12.0,4.0,4.0,3.0,2.32
462945,2008.0,SEA,AL,141.0,0.0,2.0,3.41,31.0,2.0,0.0,34.1,32.0,13.0,13.0,2.0,13.0,26.0,1.31
462945,2011.0,SEA,AL,30.0,1.0,0.0,5.40,8.0,0.0,0.0,6.2,6.0,4.0,4.0,0.0,3.0,7.0,1.35
462945,2013.0,PHI,NL,76.0,1.0,1.0,3.71,19.0,0.0,0.0,17.0,14.0,7.0,7.0,1.0,10.0,11.0,1.41
462945,2014.0,PHI,NL,65.0,0.0,0.0,1.69,16.0,0.0,0.0,16.0,14.0,3.0,3.0,1.0,7.0,8.0,1.31
462945,2015.0,2,Teams,91.0,0.0,0.0,3.13,19.0,0.0,0.0,23.0,17.0,8.0,8.0,2.0,8.0,25.0,1.09
462945,2015.0,PHI,NL,10.0,0.0,0.0,0.00,3.0,0.0,0.0,3.1,1.0,0.0,0.0,0.0,0.0,4.0,0.30
462945,2015.0,MIL,NL,81.0,0.0,0.0,3.66,16.0,0.0,0.0,19.2,16.0,8.0,8.0,2.0,8.0,21.0,1.22
502212,2017.0,TEX,AL,299.0,5.0,2.0,4.67,24.0,6.0,0.0,69.1,74.0,36.0,36.0,14.0,20.0,38.0,1.36
502212,2018.0,TEX,AL,203.0,2.0,3.0,6.20,13.0,6.0,0.0,45.0,56.0,33.0,31.0,9.0,14.0,33.0,1.56
501529,2013.0,HOU,AL,50.0,0.0,1.0,5.40,11.0,0.0,0.0,10.0,12.0,7.0,6.0,1.0,7.0,6.0,1.90
501529,2014.0,HOU,AL,33.0,0.0,0.0,4.91,8.0,0.0,0.0,7.1,9.0,4.0,4.0,2.0,3.0,4.0,1.64
642528,2018.0,NYY,AL,108.0,2.0,0.0,5.11,9.0,4.0,0.0,24.2,26.0,17.0,14.0,3.0,12.0,33.0,1.54
642528,2019.0,NYY,AL,139.0,2.0,2.0,4.55,15.0,4.0,0.0,31.2,31.0,16.0,16.0,6.0,16.0,37.0,1.48
642528,2020.0,NYY,AL,100.0,3.0,0.0,3.52,12.0,3.0,0.0,23.0,21.0,11.0,9.0,3.0,7.0,22.0,1.22
542924,2012.0,CHC,NL,86.0,1.0,0.0,4.58,22.0,0.0,0.0,17.2,21.0,9.0,9.0,5.0,12.0,17.0,1.87
542924,2013.0,TB,AL,4.0,0.0,0.0,0.00,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,1.0,0.0,3.00
542924,2014.0,TB,AL,100.0,0.0,0.0,2.63,30.0,0.0,1.0,24.0,19.0,7.0,7.0,1.0,7.0,28.0,1.08
542924,2015.0,TB,AL,15.0,0.0,0.0,13.50,5.0,0.0,0.0,2.2,6.0,4.0,4.0,1.0,1.0,2.0,2.63
542924,2017.0,TOR,AL,70.0,1.0,1.0,7.47,19.0,0.0,0.0,15.2,17.0,14.0,13.0,4.0,6.0,17.0,1.47
542924,2018.0,CLE,AL,26.0,0.0,0.0,11.57,9.0,0.0,1.0,4.2,7.0,6.0,6.0,2.0,5.0,2.0,2.57
474521,2012.0,LAD,NL,160.0,3.0,1.0,4.30,40.0,0.0,0.0,37.2,30.0,19.0,18.0,4.0,20.0,39.0,1.33
474521,2013.0,LAD,NL,2.0,0.0,0.0,-.--,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-.--
474521,2014.0,TEX,AL,296.0,3.0,1.0,2.76,64.0,0.0,0.0,71.2,56.0,23.0,22.0,10.0,28.0,69.0,1.17
474521,2015.0,TEX,AL,298.0,6.0,4.0,2.99,73.0,0.0,35.0,72.1,66.0,25.0,24.0,9.0,17.0,76.0,1.15
474521,2016.0,TEX,AL,168.0,2.0,2.0,7.68,37.0,0.0,11.0,36.1,53.0,32.0,31.0,8.0,10.0,29.0,1.73
572703,2018.0,LAA,AL,53.0,0.0,0.0,5.40,8.0,0.0,0.0,11.2,10.0,7.0,7.0,4.0,5.0,13.0,1.29
572703,2019.0,LAA,AL,199.0,3.0,3.0,4.78,32.0,3.0,0.0,49.0,41.0,27.0,26.0,8.0,13.0,40.0,1.10
572703,2020.0,LAA,AL,23.0,0.0,0.0,6.75,6.0,0.0,0.0,5.1,7.0,4.0,4.0,2.0,0.0,7.0,1.31
622098,2018.0,NYM,NL,120.0,1.0,1.0,3.54,27.0,0.0,0.0,28.0,34.0,11.0,11.0,2.0,6.0,18.0,1.43
622098,2020.0,NYM,NL,29.0,0.0,1.0,6.43,8.0,0.0,0.0,7.0,6.0,6.0,5.0,2.0,2.0,7.0,1.14
119154,1997.0,ATL,NL,227.0,5.0,3.0,4.03,12.0,8.0,0.0,51.1,55.0,26.0,23.0,1.0,21.0,42.0,1.48
119154,1998.0,ATL,NL,748.0,17.0,8.0,4.08,31.0,29.0,0.0,174.1,175.0,86.0,79.0,18.0,56.0,163.0,1.33
119154,1999.0,ATL,NL,906.0,18.0,7.0,2.68,33.0,33.0,0.0,228.0,168.0,80.0,68.0,24.0,59.0,205.0,1.00
119154,2000.0,ATL,NL,903.0,10.0,13.0,4.66,36.0,35.0,0.0,212.2,213.0,115.0,110.0,26.0,62.0,168.0,1.29
119154,2001.0,ATL,NL,515.0,7.0,7.0,4.31,21.0,21.0,0.0,121.0,121.0,66.0,58.0,20.0,40.0,84.0,1.33
119154,2002.0,ATL,NL,895.0,18.0,8.0,3.24,35.0,34.0,0.0,217.0,186.0,83.0,78.0,16.0,65.0,178.0,1.16
119154,2003.0,PHI,NL,930.0,14.0,12.0,4.01,35.0,35.0,0.0,222.0,210.0,103.0,99.0,19.0,68.0,169.0,1.25
119154,2004.0,PHI,NL,628.0,9.0,6.0,4.85,25.0,25.0,0.0,141.0,155.0,81.0,76.0,14.0,51.0,125.0,1.46
119154,2005.0,CLE,AL,799.0,9.0,11.0,2.86,30.0,30.0,0.0,192.0,182.0,72.0,61.0,20.0,52.0,146.0,1.22
119154,2006.0,TEX,AL,907.0,16.0,12.0,4.52,34.0,34.0,0.0,215.0,228.0,114.0,108.0,23.0,53.0,157.0,1.31
119154,2007.0,TEX,AL,788.0,10.0,14.0,5.16,31.0,31.0,0.0,172.2,213.0,111.0,99.0,19.0,67.0,123.0,1.62
119154,2008.0,TEX,AL,767.0,9.0,10.0,5.07,29.0,29.0,0.0,168.2,220.0,104.0,95.0,18.0,49.0,125.0,1.59
119154,2009.0,TEX,AL,850.0,13.0,10.0,3.67,31.0,31.0,0.0,198.2,195.0,88.0,81.0,26.0,71.0,123.0,1.34
119154,2010.0,BAL,AL,842.0,4.0,16.0,5.10,31.0,31.0,0.0,190.2,223.0,116.0,108.0,30.0,65.0,132.0,1.51
119154,2011.0,COL,NL,222.0,4.0,3.0,3.98,9.0,9.0,0.0,54.1,58.0,26.0,24.0,9.0,8.0,36.0,1.21
119154,2012.0,SEA,AL,689.0,6.0,12.0,4.25,28.0,28.0,0.0,161.0,168.0,86.0,76.0,13.0,56.0,107.0,1.39
457566,2009.0,SD,NL,204.0,3.0,3.0,4.14,48.0,0.0,0.0,45.2,48.0,23.0,21.0,4.0,23.0,33.0,1.55
457566,2013.0,NYM,NL,156.0,0.0,3.0,5.68,32.0,0.0,0.0,31.2,43.0,27.0,20.0,3.0,15.0,28.0,1.83
491708,2013.0,MIA,NL,52.0,0.0,0.0,2.77,13.0,0.0,0.0,13.0,10.0,4.0,4.0,2.0,3.0,12.0,1.00
491708,2014.0,MIA,NL,31.0,0.0,1.0,10.80,6.0,0.0,0.0,6.2,8.0,8.0,8.0,2.0,4.0,8.0,1.80
491708,2015.0,PIT,NL,318.0,5.0,1.0,3.62,73.0,0.0,0.0,74.2,63.0,31.0,30.0,7.0,29.0,73.0,1.23
491708,2016.0,2,Teams,280.0,2.0,3.0,3.56,57.0,0.0,1.0,60.2,67.0,31.0,24.0,7.0,33.0,50.0,1.65
491708,2016.0,PIT,NL,187.0,1.0,2.0,3.51,39.0,0.0,1.0,41.0,46.0,17.0,16.0,4.0,22.0,32.0,1.66
491708,2016.0,SEA,AL,93.0,1.0,1.0,3.66,18.0,0.0,0.0,19.2,21.0,14.0,8.0,3.0,11.0,18.0,1.63
451532,2006.0,LAD,NL,403.0,7.0,4.0,3.80,18.0,16.0,0.0,90.0,92.0,43.0,38.0,7.0,58.0,59.0,1.67
451532,2007.0,LAD,NL,623.0,12.0,5.0,3.31,43.0,20.0,0.0,147.0,131.0,56.0,54.0,15.0,64.0,141.0,1.33
451532,2008.0,LAD,NL,859.0,16.0,10.0,3.14,35.0,32.0,0.0,200.2,188.0,76.0,70.0,14.0,80.0,201.0,1.34
451532,2009.0,LAD,NL,823.0,12.0,11.0,4.03,33.0,32.0,0.0,196.1,173.0,94.0,88.0,17.0,86.0,179.0,1.32
451532,2010.0,LAD,NL,817.0,12.0,11.0,3.57,31.0,31.0,0.0,191.2,176.0,82.0,76.0,8.0,69.0,171.0,1.28
451532,2011.0,LAD,NL,829.0,11.0,11.0,4.21,32.0,32.0,0.0,188.0,189.0,98.0,88.0,14.0,84.0,152.0,1.45
